title,link,address,description,price,sq_ft,date,seller,image,bed,type,lat_lon,lat,lon,nres
Restaurant for sale,https://www.rightmove.co.uk/properties/125731802#/?channel=COM_BUY,"Fish & Chips, Kippax, West Yorkshire","FISH AND CHIPS TAKEAWAY (CLOSED) Good Steady Turnover of £74,174 and Profits of £25,000
Genuine Reason for Sale After 14 Years Here
Exceptionally Well Fitted and Equipped
Very Busy and Bustling Village
REF 587374. EPC Band E.
Property, Fixtures and Fittings £135,000
Kippax, Leeds",135000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/124435841/153122_587374_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Office for sale,https://www.rightmove.co.uk/properties/124435841#/?channel=COM_BUY,"Recruitment, Leeds, Leeds","RECRUITMENT AGENCY
Specialises in Placing Construction Executives
Showing Net Profits Approaching £80,000 For Five Month Period
Established By Our Client In 2016 Following Over Ten Years in the Industry
Could Easily Be Operated From Anywhere
Annual Turnover £96,350
REF 588621. EPC Exempt.
Busine...",125000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/128717318/153122_588621_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Office for sale,https://www.rightmove.co.uk/properties/124435841#/?channel=COM_BUY,"W10 Greenhouse, 111 Beeston Road, Leeds",The property comprises a second floor office suite situated within a 7 storey mixed use residential and commercial building known as Greenhouse. Greenhouse is an award winning low carbon development undertaken in 2010 by the Leeds based environmentally friendly property developer Citu. It compr...,125000.0,1503,,"Walker Singleton (Commercial), Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/212k/211115/116737655/211115_103349_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Garage for sale,https://www.rightmove.co.uk/properties/128717318#/?channel=COM_BUY,"Guiseley Auto Point, Station Road, LS20",Established Car Service and Repairs Garage,125000.0,,,"Alan J Picken, Ilkley",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/231k/230060/78310734/230060_RM10256_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/128717318#/?channel=COM_BUY,"Cafe & Sandwich Bars, West Yorkshire","50 COVER FULLY LICENSED CAFE BAR AND COFFEE SHOP One of the Finest Sites in Leeds City Centre
Scope for So Much More Here
Recently Refurbished to a Very High Standard
VIEWING IS ESSENTIAL HERE
Weekly Turnover £11,500
REF 584953. EPC Band E.
Business , Offers over £125,000
Leeds City Centre",125000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/76781143/153122_584953_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Restaurant for sale,https://www.rightmove.co.uk/properties/116737655#/?channel=COM_BUY,"Restaurants, Cross Gates, West Yorkshire","RESTAURANT Situated in a Commanding Position
60 Cover Restaurant
Achieves an Enviable Turnover in Six Days
Located in a Bustling Shopping Centre
Weekly Turnover £8,000 to £10,000
REF 587202. EPC Band D.
Business £115,000
Leeds",115000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/121700816/153122_587202_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Convenience store for sale,https://www.rightmove.co.uk/properties/116737655#/?channel=COM_BUY,"Off License & Convenience, Pudsey, West Yorkshire","NEWS AND CONVENIENCE Prime Trading Position
Densely Populated Residential Area
Very Well Fitted
EARLY INSPECTION RECOMMENDED
Weekly Turnover £10,000 to £11,000
REF 588583. Business, Offers Around £110,000
Leeds",110000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/127958642/153122_588583_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Pub for sale,https://www.rightmove.co.uk/properties/78310734#/?channel=COM_BUY,"The Windmill Inn, Main Street
Linton, Wetherby, LS22 4HT",Leasehold. Tied Lease on beer only. Situated in a very desirable village. Two letting rooms. Two bed owner's accommodation. Outdoor seating for over 100 people,110000.0,,,"Christie & Co, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/164k/163163/109779569/163163_5455451-lh_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Restaurant for sale,https://www.rightmove.co.uk/properties/78310734#/?channel=COM_BUY,"Restaurants, West Yorkshire","80 COVER RESTAURANT Well Known City Centre Venue
Mass Footfall and Passing Traffic
Long Established 40+ Years
Would Suit Any Manner of Cuisine
Annual Turnover £300,000
REF 586982. EPC Band D.
Business, Offers Over £100,000
Leeds City Centre
",100000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/117395654/153122_586982_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Warehouse for sale,https://www.rightmove.co.uk/properties/76781143#/?channel=COM_BUY,"Leeds, West Yorkshire, LS11",Well respected Hot Tub hire business for sale,100000.0,,,"Hilton Smythe, Bolton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/151k/150767/110499227/150767_B06299_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial property for sale,https://www.rightmove.co.uk/properties/76781143#/?channel=COM_BUY,"PRINTING COMPANY, Low Town, West Yorkshire","Pudsey, West Yorkshire.
Turnover circa £92,000.
Achieved a strong reputation for its high-quality products and services and dedication to customer satisfaction.
Primarily provides litho and modern digital printing of business cards, letterheads and flyers among many other services.
Regular ...",100000.0,,,"Knightsbridge Business Sales Limited, Bolton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/91k/90616/78268893/90616_160138_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Restaurant for sale,https://www.rightmove.co.uk/properties/121700816#/?channel=COM_BUY,"Fish & Chips, Horsforth, West Yorkshire","AWARD WINNING FISH AND CHIP SHOP Superb Equipment Including a Three Pan Range (Brand New in June 2017)
Just Five Lunch Time Openings and Five Tea Time Openings
Retirement and Illness Forces this Reluctant Sale After 11 Years Here
VIEWING IS ESSENTIAL HERE Weekly Turnover £5,000
REF 583152. EPC...",99950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/91082224/153122_586578_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial property for sale,https://www.rightmove.co.uk/properties/121700816#/?channel=COM_BUY,"Florist, West Yorkshire","BUSY AND HIGHLY REGARDED FLORIST
Impressive Turnover and Net Profits
Highly Regarded Member of Interflora
Exceptionally Busy Location
Online E-Commerce and Social Media Presence
Average Weekly Turnover £5,000
REF 587402. EPC Band C.
Business £99,950
Leeds",99950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/124988828/153122_587402_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/127958642#/?channel=COM_BUY,"Hot Food Take Away, Bramley, West Yorkshire","BURGERS AND SHAKES TAKEAWAY Fantastic Trading Position with Easy Parking
Densely Populated District of Leeds
Refurbished to a Very High Standard
Viewing is Essential Here
Weekly Turnover £6,800 to £8,000
REF 588574. Business £99,950
Leeds
",99950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/85889004/153122_588574_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Garage for sale,https://www.rightmove.co.uk/properties/127958642#/?channel=COM_BUY,"Vehicle Repairs & MOT, Morley, West Yorkshire","MOT, VEHICLE REPAIRS AND MINOR BODYWORK REPAIRS Prime Trading Position
Very Old Established and Well Respected Business
Showing Adjusted Net Profits of Over £65,000
New Lease Available at a Modest Rent
Annual Turnover £437,840
REF 587115. Business £99,950
Leeds
",99950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/84019752/153122_587115_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Pub for sale,https://www.rightmove.co.uk/properties/109779569#/?channel=COM_BUY,"Licenced Trade, Pubs & Clubs, Morley, West Yorkshire","BAR AND GRILL
Large free car park close by
Extremely popular for drinks
No expense spared
Viewing is highly recommended
Weekly Turnover £6000 REF 587302 EPC Band D
Business £95,000
Leeds",95000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/96616075/153122_587302_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/109779569#/?channel=COM_BUY,"Cafe & Sandwich Bars, West Yorkshire","SANDWICH BAR AND CAFE
Prime Trading Position
High Quality Catering Equipment
Viewing Here Is Highly Recommended
Turnover Available on Request
REF 588607. EPC Band B.
Business, Offers Around £84,950
Leeds",84950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/128372780/153122_588607_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/117395654#/?channel=COM_BUY,"Cafe & Sandwich Bars, Yeadon, West Yorkshire","FREEHOLD SANDWICH TAKEAWAY
Affordable Freehold Opportunity
Successful Sandwich Bar Since 2005
Suitable For Any Retail / Office Use
Possible 8% Return On Investment Weekly Turnover £1,500
REF 587086. EPC Band E.
Business and Property £79,950
Leeds",79950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/119633543/153122_587086_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/117395654#/?channel=COM_BUY,"Cafe & Sandwich Bars, West Yorkshire","CAFE AND SANDWICH BAR Busy Main Road Position Recently Refurbished
16 Internal Covers plus 10 External
VIEWING IS HIGHLY RECOMMENDED
Weekly Turnover £4,500
REF 587282. EPC Band C.
Business, Offers Around £74,950
Leeds
",74950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/123350936/153122_587282_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/110499227#/?channel=COM_BUY,"Cafe & Sandwich Bars, Meanwood, West Yorkshire","FASHIONABLE LEEDS SUBURB CAFE Vibrant and Bustling Leeds Suburb
Rare Opportunity in this Location
Planning Approved to Extend
Suitable for National Food or Coffee Chain
Weekly Turnover average £2,000 to £2,500REF 588595. Business £70,000
Leeds",70000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/128213510/153122_588595_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/110499227#/?channel=COM_BUY,"Licenced Trade, Pubs & Clubs, Rawdon, West Yorkshire","MICRO BAR AND CHARCUTERIE Affluent Catchment Area
Amongst Feeder Hotel and Restaurants
Chic and Popular Meeting Place
Simple To Run Venue Weekly Turnover £2,500
REF 587199. EPC Band D.
Business £69,950
Leeds",69950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/121697660/153122_587199_IMG_00_0002_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Convenience store for sale,https://www.rightmove.co.uk/properties/78268893#/?channel=COM_BUY,"Off License & Convenience, Rothwell, West Yorkshire","CONVENIENCE STORE Retirement Sale After 16 Years Here
Scope for Bake Off / Sandwiches VIEWING IS HIGHLY RECOMMENDED
Taking £7,500 Weekly
REF 557093. EPC Band C.
Business £69,950
Leeds",69950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/63048874/153122_557093_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Shop for sale,https://www.rightmove.co.uk/properties/78268893#/?channel=COM_BUY,"Bridal Wear, West Yorkshire, West Yorkshire","BRIDAL WEAR BUSINESS
Very Well Presented Premises
Exclusivity with Designer Brands
Operated in Very Easy Hours Over Five Days
New Lease and Sensible Rent
Weekly Turnover £4,000
REF 588508. EPC Band C.
Business £69,950
West Yorkshire",69950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/126906689/153122_588508_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Residential development for sale,https://www.rightmove.co.uk/properties/124903703#/?channel=COM_BUY,"Building/Home Improvement, West Yorkshire, West Yorkshire","KITCHEN RETAILER AND FITTERS A Highly Visible and Sought After Position
Retirement Sale After Over 40 Years Here
Operated by Our Client plus a Small Team of Self-Employed Staff
A FANTASTIC BUSINESS - VIEWING RECOMMENDED
Annual Turnover £120,256
REF 57397. EPC Band E.
Business £65,000
West Yorks...",65000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/124903703/153122_587397_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Restaurant for sale,https://www.rightmove.co.uk/properties/124903703#/?channel=COM_BUY,"Restaurants, North Yorkshire","RESTAURANT Prominent Site in a Lovely Seaside Town
Would Suit Restaurant, Pub, Café Bar or Night Club
Excellent Trading location with Huge Potential
Very Reasonable Rent and Lease Terms
Weekly Turnover £5,000 to £5,500
REF 583503. EPC Band C.
Business £65,000
Redcar",65000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/72067498/153122_583503_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial property for sale,https://www.rightmove.co.uk/properties/72067498#/?channel=COM_BUY,"Furnishing & Int Design, Online Business, Online Business","ONLINE OFFICE FURNITURE SUPPLIER (NEW AND USED)
West Yorkshire Based But Relocatable
Extremely Low Overheads
Net Profits in Excess of £51,000
Easily Run Over A Short Working Week Annual Turnover £139,000
Business £65,000
EPC Exempt.
Run from Home Address",65000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/125496794/153122_587242_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/72067498#/?channel=COM_BUY,"Sardi 2, Italian Cafe, 12 Harrogate Road, Leeds, LS19 6HJ",Leasehold. Italian Cafe Restaurant. Prominent main road position in Rawdon. Approximately 35 covers internal and external. Commercial kitchen and appliances included. Trading accounts available on request,59950.0,,,"Christie & Co, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/164k/163163/116395829/163163_5469110-lh_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/125496794#/?channel=COM_BUY,"Fish & Chips, Headingley, West Yorkshire","CLOSED FISH AND CHIPS SHOP WITH CAFE / TAKEAWAY Fully Fitted Fish and Chips / Pizza Takeaway Former Sandwich Shop / Cafe
Two Businesses in One
Approximately 100 Metres Away From Headingley Cricket Ground
Well Equipped with Three Pan Spitfire Island Range
REF 587357. EPC Band C.
Lease, Fixtures...",59950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/124162382/153122_587357_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Workshop for sale,https://www.rightmove.co.uk/properties/125496794#/?channel=COM_BUY,"Hardware, Household & DIY, Farsley, West Yorkshire","HARDWARE AND DIY STORE Prime High Street Trading Position
Showing Net Profits of £46,264
Retirement Sale After Over 40 Successful Years
VIEWING HIGHLY RECOMMENDED
Weekly Turnover £3,000
REF 587293. Business £59,950
Leeds",59950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/123462929/153122_587293_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial property for sale,https://www.rightmove.co.uk/properties/116395829#/?channel=COM_BUY,"Entertainment & Music, Thorp Arch Estate, West Yorkshire","AUDIO / VISUAL AND EVENT PRODUCTION COMPANY Retirement Sale After Over 30 Years Here
Specialising in Stage Audio and Giant 4k Displays
Highly Profitable, Oozing Potential for So Much More
VERY WELL ESTABLISHED CONCERN – PRICED TO SELL
Annual Turnover £130,500
REF 581795. EPC Band D.
Business £55...",55000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/65904199/153122_581795_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/116395829#/?channel=COM_BUY,"Cafe & Sandwich Bars, West Yorkshire","SANDWICH BAR
Refurbished to an Exceptionally High Standard
Prime Trading Position
Maintaining Excellent Margins
Run By Staff In Very Easy Hours
Weekly Turnover £3,000
REF 587306 EPC Band D.
Business, Offers Around £54,950
Leeds",54950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/123661049/153122_587307_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/124162382#/?channel=COM_BUY,"Market Place Delicatessen, 23 Market Place, Wetherby, United Kingdom, LS22 6LQ","Leasehold. 9 year lease. Stepped Rent starting at £18,000. Ability to start trading immediately. Annual Turnover in 2021: £180,000. Fully staff run",50000.0,,,"Christie & Co, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/164k/163163/126398450/163163_5469124-lh_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Garage for sale,https://www.rightmove.co.uk/properties/124162382#/?channel=COM_BUY,"Printing, Publishing & Photography, Rothwell, West Yorkshire","COMMERCIAL VEHICLE LIVERY AND SIGNAGE BUSINESS Over 45 Years in the Same Hands
High Volume of Return Business
Freehold and Leasehold Property Options
Services Provide High Profit Margins
Annual Turnover £150,000 to £178,000
REF 588446. EPC Band E.
Business, Offers Over £50,000
Business and Prop...",50000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/125768297/153122_588446_IMG_00_0002_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Restaurant for sale,https://www.rightmove.co.uk/properties/123462929#/?channel=COM_BUY,"Restaurants, Headingley, West Yorkshire","LICENSED RESTAURANT
Bustling Street with Thousands of Students and Residents
Only Ill Health Forces This Sale After Over 15 Years
A Very Well Established Restaurant with 32 Covers
SUPERB LOCATION - VIEWING IS ESSENTIAL
Weekly Turnover £4,500 to £5,000
REF 587054. EPC Band C. Business £49,950
Leeds",49950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/85739250/153122_587054_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Retail property (high street) for sale,https://www.rightmove.co.uk/properties/123462929#/?channel=COM_BUY,"Yorkshire Runner, Bondgate, Otley, West Yorkshire, LS21","BUSINESS FOR SALE! Very Well-known, Long Established & Popular Specialist Running Store £49,950 + SAV, Premises available on lease! Over the years our clients have established an excellent reputation with superb service, excellent business opportunity! Early inspection strongly recommended. ",49950.0,,,"Alan J Picken, Ilkley",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/231k/230060/125176085/230060_RM10413_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Office for sale,https://www.rightmove.co.uk/properties/65904199#/?channel=COM_BUY,"Barking Beauties, West Yorkshire","A unique opportunity has arisen to purchase a brilliant, award-winning dog grooming salon located in Wetherby. Thanks to their friendly, professional team, they have built up a large and loyal customer base of over 400 regulars, many of whom are booked in at least 6-8 weeks in advance. Althoug...",49950.0,,,"Intelligent Business Partners Ltd, National",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/68k/67275/123675779/67275_67275-INT2059_IMG_04_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Restaurant for sale,https://www.rightmove.co.uk/properties/65904199#/?channel=COM_BUY,"Fish & Chips, West Yorkshire","FISH AND CHIPS TAKEAWAY Prime Position in the Centre of Leeds
Outdoor Seating for 16 Diners, Plus Small Eating in Area
Modern Three Pan Hopkins Range
VIEWING IS HIGHLY RECOMMENDED
Weekly Turnover £3,000
REF 588449. EPC Band D.
Business £49,950
Leeds",49950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/125976899/153122_588449_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Pub for sale,https://www.rightmove.co.uk/properties/123661049#/?channel=COM_BUY,"Restaurants, Walton, West Yorkshire","RESTAURANT AND BAR (75 COVERS) Three Bedroom Owners Accommodation
Extremely Well Fitted Commercial Kitchen
Genuine Reason for Sale
AN OUTSTANDING OPPORTUNITY
Turnover £5,000 per week
REF 586827. Lease, Fixtures and Fittings £49,950
Near Wetherby",49950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/113515748/153122_586827_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/123661049#/?channel=COM_BUY,"Cafe & Sandwich Bars, West Yorkshire","CAFE
Super City Centre Location
Net Profits of £57,654
Popular Cafe
Run by Staff
Weekly Turnover £3,000
REF 588448. EPC Band D.
Business £49,950
Leeds",49950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/125845046/153122_588448_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Pub for sale,https://www.rightmove.co.uk/properties/126398450#/?channel=COM_BUY,"N-023838 - Veritas, 43 Great George Street, Leeds LS1 3BB","Leasehold Pubs, City centre Bar & Restaurant, Fully Fitted throughout, Bar/Restaurant providing 110+ Covers, Free of Tie lease, T/O to Jan 2020 £381,582 net",45000.0,,,"Fleurets Limited, North",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/83k/82021/127902536/82021_N-023838_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/126398450#/?channel=COM_BUY,"Outside Catering, West Yorkshire, West Yorkshire","A PREMIER WEDDING EVENTS AND OUTSIDE CATERING BUSINESS FOR SALE
Well, Established Outside Catering Business
Bookings for 2022 and 2023 for Weddings and Events
Fully Equipped Catering Business
Handover with Existing Business Owner
Annual Turnover £26,619
REF 585094. EPC Exempt.
Business £45,000
Y...",45000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/125496974/153122_585094_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Pub for sale,https://www.rightmove.co.uk/properties/125768297#/?channel=COM_BUY,"N-224645 - Town Street Tavern, 16-18 Town Street, Leeds LS18 4RJ","Leasehold Pubs, Fully fitted bar on 2 floors, Bars on Ground Floor (48) and First Floor (32), Free of tie rent £29,250pa, Prime High Street position in Town, Patio to the side for c 30 people",45000.0,1345,,"Fleurets Limited, North",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/83k/82021/128392580/82021_N-224645_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Convenience store for sale,https://www.rightmove.co.uk/properties/125768297#/?channel=COM_BUY,"Off License & Convenience, West Yorkshire","CONVENIENCE STORE Situated in a Delightful Residential Area
Busy Main Road with Roadside Parking
Run Mainly By Staff
Modern and Superbly Fitted Self-Service Convenience Store Weekly Turnover £4,500 to £5,000
REF 587221. EPC Band B.
Business £44,950
Leeds
",44950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/122315111/153122_587221_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Land for sale,https://www.rightmove.co.uk/properties/85739250#/?channel=COM_BUY,"Highfield Avenue, Leeds, West Yorkshire, LS12 4BY","FOR SALE BY AUCTION: Terms and conditions apply. We are pleased to offer to auction this land site located on the west side of Highfield Avenue, Leeds. The plot measures approximately 0.08 acres (343.58sqm) with a perimeter of roughly 97.92m. We are advised there is currently no planning for...",40000.0,3703,,"Pattinsons, Wallsend",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/252k/251528/127857665/251528_408310_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/85739250#/?channel=COM_BUY,"Cafe & Sandwich Bars, West Yorkshire","FULLY FITTED TEA ROOMS / DINER / RESTAURANT Circa 3,500 Sq Ft
Fitted and Equipped with No Expense Spared
Superb Location within the Core Shopping Centre
Fully Fitted and Ready to Trade
VIEWING IS ESSENTIAL TO FULLY APPRECIATE THIS OPPORTUNITY
REF 586830. EPC Band D.
Business £39,995
Leeds City ...",39995.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/117310334/153122_586830_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
