title,link,address,description,price,sq_ft,date,seller,image,bed,type,lat_lon,lat,lon,nres
Land for sale,https://www.rightmove.co.uk/properties/120336491#/?channel=COM_BUY," , 36 Potential Car Charging Spaces, West End Glasgow, G120HQ","** SALE BY AUCTION - 03 November 2022, Timed Online Auction ** PRIME DEVELOPMENT/ INVESTMENT OPPORTUNITY in Glasgow's affluent West End. Rare opportunity to acquire 36 parking spaces with potential for use as Electric Car Charging Stations....",221000.0,,,"Future Property Auctions, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/44k/43917/127004240/43917_10650194_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/120336491#/?channel=COM_BUY,"Lot 1 Woodlands at Foreside, By Neilston, Glasgow, G78",Area of woodland in a rural yet accessible location close to Neilston on the outskirts of Glasgow. The woodland in Lot 1 extends to about 19.89 Ha (49.15 Acres).,200000.0,2140974,,"Galbraith, Stirling",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/27k/26208/126053726/26208_STR220121_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/127004240#/?channel=COM_BUY,"Strategic Land, Horsehill, Chryston, Glasgow, G69 9JG"," Offers over £200,000 per acre. Horsehill strategic land of approx 1.9 acres with potential for a service station 0.2 miles from junction 3 of the M80 (Stepps). This land is only available subject to a developer securing planning consent for development. Arronhill Plantation: woodland of ...",200000.0,,,"McCrae & McCrae Ltd, Dunfermline",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/67k/66883/125451152/66883_10796430_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Commercial property for sale,https://www.rightmove.co.uk/properties/127004240#/?channel=COM_BUY,"Pearsons Electrical, 64 Moncur Street, Glasgow, G40 2SL","Double fronted, double depth retail unit situated in the heart of 'The Barras' Glasgow.",199999.0,,,"McEwan Fraser Legal, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/69k/68041/116570480/68041_MFL8203226_IMG_09_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/126053726#/?channel=COM_BUY,"Balmore Road, Lambhill, Glasgow",MQ Estates are delighted to present to the development market this road side development opportunity in Lambhill in north Glasgow. The site area is approximately 764 m2 & would suit a variety of roadside users subject to obtaining all relevant consents. The land sits of a main road and is c...,195000.0,,,"MQ Estate Agents and Lettings, Covering Scotland",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/95k/94727/124155392/94727_103280009864_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Commercial property for sale,https://www.rightmove.co.uk/properties/126053726#/?channel=COM_BUY,"82 Mitchell Street, 5/7, Glasgow, G1 3NA",Alan Ferguson of Keller Williams is excited to bring to the market an impressive city centre office in the Gordon Chambers in Glasgow.,180000.0,,,"Keller Williams, Scotland",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/210k/209498/126906335/209498_ZAlanFergKW0000774510_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/125451152#/?channel=COM_BUY,"Gardenside Avenue, Carmyle, Glasgow","Land with full planning permission for a development of 4 semi-detached 3-bedroom homes
Ideal project which is ready to commence
Serviced land with detailed planning permission
Gardenside Avenue, Carmyle, Glasgow",160000.0,,,"Keller Williams, Scotland",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/210k/209498/127135391/209498_ZGrahamWhiteford0000774669_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/125451152#/?channel=COM_BUY,"Regent Street, Kirkintilloch, Glasgow","Seldom available plot with approved, detailed, planning consent for an architect designed 2 storey family home in an urban, central and quiet area of Kirkintilloch. This plot can be sold as a project with an NHBC registered contractor undertaking the works for a client who wishes to add their own...",,,,"CODA Estates Ltd, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/79k/78938/120605759/78938_102283003063_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Mixed use for sale,https://www.rightmove.co.uk/properties/116570480#/?channel=COM_BUY,"Wilton Street, Glasgow, G20","This property is being sold by Public Auction on Thursday 3rd November at 2.00pm in the Radisson Red, 25 Tunnel Street, Glasgow G3 8HL. Pre-auction offers may be considered. Register Now!",150000.0,,,"Auction House Scotland, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/246k/245288/127164335/245288_25322520_IMG_01_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/116570480#/?channel=COM_BUY,"Lot 2 Woodlands At Foreside, By Neilston, Glasgow, G78",Attractive area of woodland in a rural yet accessible location close to Neilston on the outskirts of Glasgow. The woodland extends to about 15.43 Ha (38.13 Acres).,130000.0,1660943,,"Galbraith, Stirling",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/27k/26208/126053729/26208_STR220122_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/124155392#/?channel=COM_BUY,"Trickle Trout, High Flat Farm Road, Carmunnock, Clarkston, Glasgow","A rare and exciting opportunity to purchase this residential plot of ground which enjoys a semi rural setting on the periphery of Carmunnock and with open views of the surrounding countryside. The site sits in a lovely tranquil setting which look out onto fields, countryside, Cathkin Bra...",130000.0,,,"Residence Estate Agents, Mount Florida",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/246k/245075/121163219/245075_31356157_IMG_00_0000_max_476x317.png,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/124155392#/?channel=COM_BUY,"Lindsaybeg Road, to the rear of 2 Lanrig Holdings, Chryston, G69 9HB","The plot of land extends to approximately 384 square metres (24 metres by 16 metres), situated in a particularly sought after location in the heart of Chryston. Planning permission has no...",125000.0,,,"Town & Country Estate Agents, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/72k/71794/121243679/71794_616595_IMG_05_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/126906335#/?channel=COM_BUY,"Lot 3 Woodlands At Foreside, By Neilston, Glasgow, G78",Attractive area of woodland in a rural yet accessible location close to Neilston on the outskirts of Glasgow. The woodland extends to about 8.66 Ha (21.40 Acres).,110000.0,932184,,"Galbraith, Stirling",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/27k/26208/126053732/26208_STR220123_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/126906335#/?channel=COM_BUY,"18.5 hectares Land South of The Hurlet, Glasgow Road, Barrhead","18.5 hectares (45.7 acres) of land south of The Hurlet, Glasgow Road, Barrhead, G78 1TFM77 junction 2 1.5 miles, Barrhead rail station 1.5 miles, Silverburn 1.5 miles, Barrhead 2 miles, Paisley 4 miles, Newton Mearns 4.5 miles, Glasgow 8 miles, Edinburgh 54 miles 45.7 acres of strategic developme...",100000.0,,,"McCrae & McCrae Ltd, Dunfermline",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/67k/66883/125451131/66883_10829520_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Retail property (high street) for sale,https://www.rightmove.co.uk/properties/127135391#/?channel=COM_BUY,"Commercial Shop Unit at Crookston Road, Glasgow ( Possible Hot Food Conscent )",Mitchells Commercial Department are delighted to offer for sale this single storey commercial shop unit - Viewing strongly recommended,95000.0,,,"Mitchells Sales and Letting, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/213k/212810/124628024/212810_MGO-94404794_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/127135391#/?channel=COM_BUY,"Glen Grove, Kilsyth, Glasgow, G65 9PS",The plot is situated in a particularly sought after location in the heart of Kilsyth. Full planning permission has been granted for the erection of a one and a half storey detached villa. ...,90000.0,,,"Town & Country Estate Agents, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/72k/71794/123409310/71794_624162_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Commercial property for sale,https://www.rightmove.co.uk/properties/120605759#/?channel=COM_BUY," 10-12, Main Street, Kilsyth, G650AQ","** SALE BY AUCTION - 03 November 2022, Timed Online Auction ** TENANTED COMMERCIAL INVESTMENT PROPERTY*** Large DOUBLE fronted commercial unit within busy Kilsyth town centre. Prominent location with heavy footfall/ passing trade. .",72000.0,,,"Future Property Auctions, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/44k/43917/127733582/43917_10653781_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Commercial property for sale,https://www.rightmove.co.uk/properties/120605759#/?channel=COM_BUY," 2356, Dumbarton Road, West End Glasgow, G140JX","** SALE BY AUCTION - 03 November 2022, Timed Online Auction ** TENANTED SINGLE FRONTED Retail Premises on main West End to Clydebank Arterial Route. Currently Let on FRI Lease at Â£3,800 Per Annum. Â£313 PER MONTH....",66000.0,,,"Future Property Auctions, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/44k/43917/127356809/43917_10652132_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Commercial property for sale,https://www.rightmove.co.uk/properties/127164335#/?channel=COM_BUY," 1, Cambuslang Road, Rutherglen , G731AP","** SALE BY AUCTION - 03 November 2022, Timed Online Auction ** SUPER 629sq ft. INVESTMENT WITH SETTLED TENANT in place paying rent Â£7,000 per year. Circa 10% Yield. Large commercial premises located in Rutherglen Town Centre....",62000.0,,,"Future Property Auctions, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/44k/43917/127687310/43917_10653424_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Commercial property for sale,https://www.rightmove.co.uk/properties/127164335#/?channel=COM_BUY," 1167, Govan Road, Glasgow, G514RQ","** SALE BY AUCTION - 03 November 2022, Timed Online Auction ** Refurbished Double Fronted Commercial Premises on the south side of Govan Road a short distance west of its junction with Clachan Drive near to the Clyde Tunnel entrance and Queen Elizabeth Hospital....",52000.0,,,"Future Property Auctions, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/44k/43917/127534490/43917_10652744_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/126053729#/?channel=COM_BUY," 1853, Maryhill Road, Investment Site, Glasgow West End, G200DE","** SALE BY AUCTION - 03 November 2022, Timed Online Auction ** PRIME DEVELOPMENT WEST SITE in popular Glasgow location. Comprising site area of 0.019 hectares (0.046 acres) with significant Development Opportunity for Residential / Commercial subject to consents....",48000.0,,,"Future Property Auctions, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/44k/43917/128569871/43917_10827657_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/126053729#/?channel=COM_BUY," , 1.64 Acres of LAND at Hamilton Road, Uddingston, Glasgow, G717SG","** SALE BY AUCTION - 03 November 2022, Timed Online Auction ** 1.64 Acre Site in prime Glasgow location. Potential for Large Residential or Commercial Development subject to consents ** Site located adjacent to Dogs Trust Glasgow and Greenoakhill Forest....",35000.0,,,"Future Property Auctions, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/44k/43917/128640908/43917_10998337_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Commercial property for sale,https://www.rightmove.co.uk/properties/85927782#/?channel=COM_BUY,"132 Campsie Street, Glasgow, Glasgow City, G21 4HX","Guide Price £35,000 For sale by unconditional online auction.
Town & Country are delighted to bring this newly renovated detached brick-built commercial premises, approx. 250 sq. ft. to the market. Location:
Located within a popular residential area of Springburn to the North of Gla...",35000.0,,,"Town & Country Scotland, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/205k/204290/85927782/204290_189680_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Commercial property for sale,https://www.rightmove.co.uk/properties/85927782#/?channel=COM_BUY," 9, Cambuslang Road, Rutherglen, Glasgow, G731AP","** SALE BY AUCTION - 03 November 2022, Timed Online Auction ** PRIME 246 Sq.Ft Commercial Investment with RENT POTENTIAL Â£7,500 PA. No VAT payable on purchase price VAT FREE PROPERTY. Fantastic trading location in popular SOUTH SIDE LOCATION....",31000.0,,,"Future Property Auctions, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/44k/43917/128181494/43917_10826229_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/128181494#/?channel=COM_BUY," , 1.15 Acres of LAND at Greenoakhill Crescent, Uddingston, Glasgow, G717PW","** SALE BY AUCTION - 03 November 2022, Timed Online Auction ** 1.15 Acre Site in prime Glasgow location. Potential for Large Residential or Commercial Development subject to consents *** Site located adjacent to Dogs Trust Glasgow and Greenoakhill Forest....",30000.0,,,"Future Property Auctions, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/44k/43917/128640911/43917_10998354_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Commercial property for sale,https://www.rightmove.co.uk/properties/128181494#/?channel=COM_BUY," 132, Campsie Street, Springburn, G214HX","** SALE BY AUCTION - 03 November 2022, Timed Online Auction ** DETACHED COMMERCIAL PREMISES - RECENTLY REFURBISHED*** located within a popular residential area of Springburn to the North of Glasgow. PRICED FOR AUCTION SALE. .",25000.0,,,"Future Property Auctions, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/44k/43917/85897566/43917_10825158_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Commercial property for sale,https://www.rightmove.co.uk/properties/128640911#/?channel=COM_BUY," 52, St Enoch Square, Suite 4/12, Glasgow City Centre, G14AA","** SALE BY AUCTION - 03 November 2022, Timed Online Auction ** 100% PRIME RARELY Available Office Suite in Glasgow CITY CENTRE location. RENTAL POTENTIAL UP TO Â£10,000 per annum..",24000.0,,,"Future Property Auctions, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/44k/43917/127896038/43917_10824597_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Garage for sale,https://www.rightmove.co.uk/properties/128640911#/?channel=COM_BUY,"Albion Street, Glasgow, G1",Underground private parking space in the heart of Merchant City / Candleriggs / Close to City Centre24 Hour AccessRented out for £140 pcmGreat Yield ,22000.0,,,"Aris Property, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/115k/114073/88350332/114073_RP76ARE_IMG_00_0000_max_476x317.PNG,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Residential development for sale,https://www.rightmove.co.uk/properties/85897566#/?channel=COM_BUY,"Shields Road, Former Church & Care Home, Pollokshields, Glasgow","Development Opportunity, the potential re purpose or conversion of former church to create 22 residential dwellings. Pre-App obtained - Offers invited. Full planning being prepared for submission.",,,,"Strutt & Parker, Covering Scotland New Homes",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/223k/222071/126032948/222071_SNH220011_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/85897566#/?channel=COM_BUY,"Shields Road, Former Church & Care Home, Pollokshields, Glasgow","Development Opportunity, the potential re purpose or conversion of former church to create 22 residential dwellings. Pre-App obtained, full Planning being prepared for submission - Offers invited.",,27007,,"Strutt & Parker, Covering Scotland New Homes",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/223k/222071/123268070/222071_SNH220012_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/127896038#/?channel=COM_BUY,"East Living At Dalmarnock, Carstairs Street, Dalmarnock",** REQUEST FOR PROPOSALS ** ** Closing Date - 12 noon on Thursday 15 September 2022 ** ** Details in Data Room ** Rettie & Co are delighted to bring the East Living sites in Dalmarnock to the market. These significant and sustainable development opportunities p...,,,,"Rettie & Co, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/68k/67544/123615932/67544_DEV220012_IMG_08_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
