title,link,address,description,price,price_weekly,date,seller,image,bed,type,lat_lon,lat,lon,sq_ft,nres
5 bedroom town house,https://www.rightmove.co.uk/properties/127826543#/?channel=STU_LET,"12 Hessle Terrace, Hyde Park, Leeds, LS6 1EQ","This 5 Bedroom property is situated in Hyde Park, just a 15 minute walk to the University of Leeds. Hyde Park is a popular student area with plenty of amenities right on your doorstep.",2903.0,670.0,07/10/2022,"Pickard Leeds Limited, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/13k/12786/127826543/12786_12HST_IMG_00_0000_max_476x317.jpeg,5,house,"('53.8125468', '-1.5720375')",53.8125468,-1.5720375,,2606
7 bedroom terraced house,https://www.rightmove.co.uk/properties/127826543#/?channel=STU_LET,"Chestnut Avenue, Leeds, West Yorkshire, LS6","*AVAILABLE 1st July 2023* This one really stands out from the crowd. * 7 BED, 3 BRAND NEW BATHROOMS STUDENT PROPERTY - £140PPPW INC BILLS *",607.0,140.0,today,"Beyond Lettings, West Yorkshire",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/216k/215072/128707301/215072_BEY40CA_IMG_00_0001_max_476x317.jpeg,7,house,"('53.8132918', '-1.5690623')",53.8132918,-1.5690623,,2606
4 bedroom house,https://www.rightmove.co.uk/properties/128707301#/?channel=STU_LET,"Royal Park Road, LEEDS",AVAILABLE DECEMEBER - DO NOT MISS OUT - HIGH SPEC - EXCELLENT LOCATION - GREAT RENT -,1500.0,346.0,today,"William H. Brown - Lettings, Headingley",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/51k/50819/126272720/50819_P0070H5511_IMG_00_0000_max_476x317.jpeg,4,house,"('53.8102983', '-1.5679561')",53.8102983,-1.5679561,,2606
3 bedroom house,https://www.rightmove.co.uk/properties/128707301#/?channel=STU_LET,"Brudenell Street, Leeds","**CHECK OUT THE VIDEO TOUR** **BILLS INCLUDED OPTION AVAILABLE ON REQUEST** Situated right in the heart of central Hyde Park, a stone`s through from Sainsbury`s and the park itself, this very well maintained property is ideal for a mixed group as there are two bathrooms. Over four floors th...",1365.0,315.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128710748/79285_S_EVV9ZKK5413P_IMG_00_0000_max_476x317.jpeg,3,house,"('53.8111445', '-1.5677723')",53.8111445,-1.5677723,,2606
6 bedroom house,https://www.rightmove.co.uk/properties/126272720#/?channel=STU_LET,"Buckingham Mount, Leeds","- AVAILABLE 1ST JULY 2023 - Rooftop Living are proud to present this stunning 6 Bedroom 2 Bathroom newly refurbished, super high spec deluxe property located in Headingley, close proximity to the Universities, City Centre and transport links. This impressive property has had no expense spar...",3640.0,840.0,today,"Rooftop Living, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/138k/137906/128710733/137906_S_EVNOJP1ZP7P4_IMG_00_0000_max_476x317.jpeg,6,house,"('53.8149452', '-1.571713')",53.8149452,-1.571713,,2606
3 bedroom house,https://www.rightmove.co.uk/properties/126272720#/?channel=STU_LET,"Queens Road, Leeds","- AVAILABLE 1ST JULY 2023 - 360° VIRTUAL TOUR AVAILABLE ON THIS PROPERTY. Rooftop Living are proud to present this stunning 3 Bedroom 2 Bathroom property located in Hyde Park, close proximity to Leeds University, Leeds Beckett University and the City Centre. Just check out this beautiful...",1560.0,360.0,today,"Rooftop Living, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/138k/137906/128710736/137906_S_EP6YK66N212W_IMG_00_0000_max_476x317.jpeg,3,house,"('53.7423399', '-1.6098914')",53.7423399,-1.6098914,,2606
3 bedroom house,https://www.rightmove.co.uk/properties/128710748#/?channel=STU_LET,"Brudenell Road, Leeds","****CHECK OUT OUR VIDEO TOUR*** ***BILLS INCLUSIVE PROPERTY TO INCLUDE - GAS, ELECTRICITY, WATER, HIGH SPEED BROADBAND, TV LICENCE & CLEANER*** Situated between Sainsbury s and the park, this location is absolutely ideal for students who want to be right in the centre of Hyde Park. Features i...",1703.0,393.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128710745/79285_S_0Z78O88R7274_IMG_00_0000_max_476x317.jpeg,3,house,"('53.8116227', '-1.5717018')",53.8116227,-1.5717018,,2606
4 bedroom house,https://www.rightmove.co.uk/properties/128710748#/?channel=STU_LET,"Thornville Mount, Leeds","- AVAILABLE 1ST JULY 2023 - 360° VIRTUAL TOUR AVAILABLE ON THIS PROPERTY. Rooftop Living are proud to present this stunning 4 Bedroom 2 Bathroom newly refurbished, super high spec deluxe property located in Hyde Park, close proximity to the Universities, City Centre and transport links. ...",2427.0,560.0,today,"Rooftop Living, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/138k/137906/128710724/137906_S_018GMW5GGGL2_IMG_00_0000_max_476x317.jpeg,4,house,"('53.8107651', '-1.5729541')",53.8107651,-1.5729541,,2606
6 bedroom house,https://www.rightmove.co.uk/properties/128710733#/?channel=STU_LET,"St. Michaels Terrace, Leeds","- AVAILABLE 1ST JULY 2023 - 360° VIRTUAL TOUR AVAILABLE ON THIS PROPERTY. Rooftop Living are proud to present this stunning 6 Bedroom 2 Bathroom semi-detached property located in central Headingley, close proximity to the University and major transport routes. This impressive property c...",2340.0,540.0,today,"Rooftop Living, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/138k/137906/128710715/137906_S_089MXZ0R2PN3_IMG_00_0000_max_476x317.jpeg,6,house,"('53.7974185', '-1.5437941')",53.7974185,-1.5437941,,2606
6 bedroom house,https://www.rightmove.co.uk/properties/128710733#/?channel=STU_LET,"Hessle Place, Leeds","AVAILABLE 1ST JULY 2022 - 360° VIRTUAL TOUR AVAILABLE ON THIS PROPERTY. Rooftop Living are proud to present this stunning 6 Bedroom 2 Bathroom property located in the heart of Hyde Park, close proximity to Leeds University, Leeds Beckett University and the City Centre. Just check out thi...",3250.0,750.0,today,"Rooftop Living, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/138k/137906/128710703/137906_S_QDN4ZDENG7LL_IMG_00_0000_max_476x317.jpeg,6,house,"('53.812229', '-1.5694404')",53.812229,-1.5694404,,2606
6 bedroom terraced house,https://www.rightmove.co.uk/properties/128710736#/?channel=STU_LET,"Mayville Road, Hyde Park, Leeds",** 6 BED ** 3 BATH ** RECENTLY REFURBISHED WITH MODERN INTERIOR ** GARDEN ** DRIVEWAY ** HYDE PARK ** MASSIVE BEDROOMS ** DINING TABLE ** AVAILABLE FOR £111.67 PPPW FROM 01/07/2023 ** VIRTUAL TOUR AVAILABLE UPON REQUEST! **,2903.0,670.0,today,"Haus Sales & Lettings, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/87k/86086/128710697/86086_3435r_IMG_00_0000_max_476x317.jpeg,6,house,"('53.812029', '-1.5739797')",53.812029,-1.5739797,,2606
3 bedroom house,https://www.rightmove.co.uk/properties/128710736#/?channel=STU_LET,"Blenheim Grove, Leeds","***BILLS INCLUSIVE PROPERTY TO INCLUDE - GAS, ELECTRICITY, WATER, HIGH SPEED BROADBAND, TV LICENCE & CLEANER*** We are very please to offer this stunning three bedroom apartment within this absolutely fabulous conversion, formerly belonging to the neighbouring church. Located right on the ed...",2145.0,495.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128710691/79285_S_ENY6798R727O_IMG_00_0000_max_476x317.jpeg,3,house,"('53.8078185', '-1.5461848')",53.8078185,-1.5461848,,2606
8 bedroom terraced house,https://www.rightmove.co.uk/properties/128710745#/?channel=STU_LET,"8 Bed, Archery Road,  Leeds","127 pppw exc Available July 2023 Gorgeous homely 8 bed 8 Shower house sits within 250 metres of Parkinson Steps. Large bedrooms, spacious lounge and 2 kitchens Sun trap terrace for BBQ and chilling BILLS PACKAGE 28 Gas, elec, water, WiFi, TV licence ",550.0,127.0,today,"Urban Sales and Lettings, National",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/70k/69212/128710631/69212_0046364_IMG_00_0000_max_476x317.jpeg,8,house,"('53.7974185', '-1.5437941')",53.7974185,-1.5437941,,2606
6 bedroom terraced house,https://www.rightmove.co.uk/properties/128710745#/?channel=STU_LET,"41 Hartley Crescent, Leeds, LS6 2LL","** £85pw (inc Wi-Fi) or £108.14pw (Inc Gas, Elec, Water + Wi-Fi) ** This is a warm and spacious property (spread over 4 floors), which has been furnished with care & attention to detail. The living room has two comfy leather sofas, and a wall-mounted 42"" flat screen TV...",2208.0,510.0,today,"MHS Lettings, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/113k/112180/49652471/112180_101230000228_IMG_01_0001_max_476x317.jpg,6,house,"('53.8166526', '-1.5531258')",53.8166526,-1.5531258,,2606
3 bedroom house,https://www.rightmove.co.uk/properties/128710724#/?channel=STU_LET,"Beechwood View, Leeds","****SCROLL DOWN FOR VIDEO TOUR*** **BILLS INCLUDED OPTION AVAILABLE ON REQUEST** A spacious end terrace situated a few minutes walk from the Co-op. Over four floors there are two large double bedrooms, a smart white kitchen with a well furnished adjacent lving room fitted with laminate floor...",1950.0,450.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128709827/79285_S_0XD1V71Z232J_IMG_00_0000_max_476x317.jpeg,3,house,"('53.8117084', '-1.5800962')",53.8117084,-1.5800962,,2606
3 bedroom house,https://www.rightmove.co.uk/properties/128710724#/?channel=STU_LET,"Beechwood Row, Leeds","****CHECK OUT THE VIDEO TOUR*** ***BILLS INCLUSIVE PROPERTY TO INCLUDE - GAS, ELECTRICITY, WATER, HIGH SPEED BROADBAND, TV LICENCE & CLEANER*** This is a spacious terraced house situated less than a minutes walk from the Co-op and Burley Park train station. Over four floors there are three la...",1885.0,435.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128709824/79285_S_EKPOK7VRMYZN_IMG_00_0000_max_476x317.jpeg,3,house,"('53.8127241', '-1.5789042')",53.8127241,-1.5789042,,2606
5 bedroom house,https://www.rightmove.co.uk/properties/128710715#/?channel=STU_LET,"Mayville Terrace, Leeds","***CHECK OUT VIDEO TOUR*** ***BILLS INCLUSIVE PROPERTY TO INCLUDE - GAS, ELECTRICITY, WATER, HIGH SPEED BROADBAND, TV LICENCE & CLEANER*** Here you have a property in Central Hyde Park that will suit a particular group who are having difficulty find the right house that has a combination of gen...",3228.0,745.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128709815/79285_S_068LRMPOZMK6_IMG_00_0000_max_476x317.jpeg,5,house,"('53.8122435', '-1.5749451')",53.8122435,-1.5749451,,2606
5 bedroom house,https://www.rightmove.co.uk/properties/128710715#/?channel=STU_LET,"Mayville Road, Leeds","*** CHECK OUT VIDEO TOUR *** ***BILLS INCLUSIVE PROPERTY TO INCLUDE - GAS, ELECTRICITY, WATER, HIGH SPEED BROADBAND, TV LICENCE & CLEANER*** A very spacious property in Central Hyde Park that is within easy reach of all the surrounding shops. Over two floors there are big double bedrooms, a lar...",2947.0,680.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128709800/79285_S_EOZ6VJX5YM37_IMG_00_0000_max_476x317.jpeg,5,house,"('53.812029', '-1.5739797')",53.812029,-1.5739797,,2606
4 bedroom house,https://www.rightmove.co.uk/properties/128710703#/?channel=STU_LET,"Ash Road, Leeds","***BILLS INCLUSIVE PROPERTY TO INCLUDE - GAS, ELECTRICITY, WATER, HIGH SPEED BROADBAND, TV LICENCE & CLEANER*** This is a lovely, semi detached house in Headingley which is currently being refurbished. Over two floors, this property is very homely and comprises of double bedrooms throughout a ...",2461.0,568.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128709791/79285_S_0Z7L71DXM32P_IMG_00_0000_max_476x317.jpeg,4,house,"('53.8209591', '-1.5844321')",53.8209591,-1.5844321,,2606
3 bedroom house,https://www.rightmove.co.uk/properties/128710703#/?channel=STU_LET,"Ash Grove, Leeds","***BILLS INCLUSIVE PROPERTY TO INCLUDE - GAS, ELECTRICITY, WATER, HIGH SPEED BROADBAND, TV LICENCE & CLEANER*** This house absolutely epitomizes the ideal kind of student house which offers the perfect blend of contemporary and original features. In addition it is on one of the most sought aft...",1781.0,411.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128708708/79285_S_0XD1785G51OW_IMG_00_0000_max_476x317.jpeg,3,house,"('53.8457754', '-1.634478')",53.8457754,-1.634478,,2606
3 bedroom house,https://www.rightmove.co.uk/properties/128710697#/?channel=STU_LET,"Ash Grove, Leeds","***BILLS INCLUSIVE PROPERTY TO INCLUDE - GAS, ELECTRICITY, WATER, HIGH SPEED BROADBAND, TV LICENCE & CLEANER*** This house absolutely epitomizes the ideal kind of student house which offers the perfect blend of contemporary and original features. In addition it is on one of the most sought ...",2106.0,486.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128708702/79285_S_0Z78K1RV7WZN_IMG_00_0000_max_476x317.jpeg,3,house,"('53.8457754', '-1.634478')",53.8457754,-1.634478,,2606
3 bedroom house,https://www.rightmove.co.uk/properties/128710697#/?channel=STU_LET,"Abbots Mews, Leeds","****SCHECK OUT THE VIDEO TOUR*** This is a wonderful option if you are, for a number of reasons. There are genuinely big, equal-sized double bedrooms, also a very smart open plan kitchen-living area and two bathrooms & furniture of a high standard to match the quality decor and fittings. There...",2054.0,474.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128708696/79285_S_EOZ4P6RV72JV_IMG_00_0000_max_476x317.jpeg,3,house,"('53.8097715', '-1.5803466')",53.8097715,-1.5803466,,2606
8 bedroom terraced house,https://www.rightmove.co.uk/properties/128710691#/?channel=STU_LET,"Brudenell Road, Hyde Park, Leeds, LS6","Available 1st July 2023. £145pppw including bills gas, electric, water and internet. 8 good size bedrooms. 5 bathrooms. TV included. Garden. Prime location. Fully furnished. Appliances included. Central Hyde Park. Popular student location. This property will not stay on the market for long!",628.0,145.0,today,"Provision Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/148k/147863/128708684/147863_10031_435_EAF_104535_IMG_00_0000_max_476x317.jpeg,8,house,"('53.8116227', '-1.5717018')",53.8116227,-1.5717018,,2606
5 bedroom house,https://www.rightmove.co.uk/properties/128710691#/?channel=STU_LET,"Hyde Park Terrace, Leeds","***CHECK OUT VIDEO TOUR*** ***BILLS INCLUSIVE PROPERTY TO INCLUDE - GAS, ELECTRICITY, WATER, HIGH SPEED BROADBAND, TV LICENCE & CLEANER*** The location is an instant hit for this property, but that is by no means it s only appeal. Having just been fitted with a very modern, cream kitchen wi...",2795.0,645.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128708675/79285_S_09M5OR1Z2N3W_IMG_00_0000_max_476x317.jpeg,5,house,"('53.8141923', '-1.5639721')",53.8141923,-1.5639721,,2606
5 bedroom house,https://www.rightmove.co.uk/properties/128710631#/?channel=STU_LET,"Hanover Square, Leeds","**CHECK OUT THE VIDEO TOUR*** ***BILLS INCLUSIVE PROPERTY TO INCLUDE - GAS, ELECTRICITY, WATER, HIGH SPEED BROADBAND, TV LICENCE & CLEANER*** Looking for somewhere that is just off campus, ideal for medics, dentistry students or anyone wanting to be very lose to either university or the Centr...",3185.0,735.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128707730/79285_S_0MM68ZO1ONNJ_IMG_00_0000_max_476x317.jpeg,5,house,"('53.8018602', '-1.5588919')",53.8018602,-1.5588919,,2606
3 bedroom terraced house,https://www.rightmove.co.uk/properties/128608505#/?channel=STU_LET,"ALL BILLS INCLUDED - Barnbrough Street, Burley","**£133pp/wk. 3 bed, 2 bath. 1st July 2023. DELUXE BILLS INCLUDED.**
 Don't worry about rising energy prices or how to split the bills! Pay one fixed price for your rent and bills with our fully inclusive DELUXE bills package. Available as standard on all HOP...",1729.0,399.0,31/10/2022,"HOP, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/152k/151778/128608505/151778_10151412_IMG_00_0000_max_476x317.jpeg,3,house,"('53.7974185', '-1.5437941')",53.7974185,-1.5437941,,2606
5 bedroom house,https://www.rightmove.co.uk/properties/128608505#/?channel=STU_LET,"Cliff Road, Leeds","***CHECK OUT OUR VIDEO TOUR*** ***BILLS INCLUSIVE PROPERTY TO INCLUDE - GAS, ELECTRICITY, WATER, HIGH SPEED BROADBAND, TV LICENCE & CLEANER*** This is a really good location for a student house in Hyde Park. It s literally just behind Hyde Park Corner and has everything you d expect from a qu...",2860.0,660.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128707718/79285_S_EWVJY4MZWRKR_IMG_00_0000_max_476x317.jpeg,5,house,"('53.8164403', '-1.5604198')",53.8164403,-1.5604198,,2606
5 bedroom house,https://www.rightmove.co.uk/properties/128707718#/?channel=STU_LET,"Chestnut Avenue, Leeds","****SCROLL DOWN FOR VIDEO TOUR*** ***BILLS INCLUSIVE PROPERTY TO INCLUDE - GAS, ELECTRICITY, WATER, HIGH SPEED BROADBAND, TV LICENCE & CLEANER*** Brilliant location in the heart of Hyde Park, situated directly behind Sainsburys you will never have to walk far with your shopping. The house h...",2903.0,670.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128707712/79285_S_08G6D3DXL11G_IMG_00_0000_max_476x317.jpeg,5,house,"('53.9321317', '-1.3953335')",53.9321317,-1.3953335,,2606
8 bedroom terraced house,https://www.rightmove.co.uk/properties/128707718#/?channel=STU_LET,"Manor Terrace, Leeds, West Yorkshire, LS6","*AVAILABLE 1st July 2023* * 8 BED, 3 BATH STUDENT PROPERTY - £135PPPW INC BILLS *",585.0,135.0,today,"Beyond Lettings, West Yorkshire",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/216k/215072/128705948/215072_BEY4MT_IMG_00_0000_max_476x317.jpeg,8,house,"('53.817155', '-1.5732079')",53.817155,-1.5732079,,2606
5 bedroom terraced house,https://www.rightmove.co.uk/properties/128707712#/?channel=STU_LET,"Norwood Place, Hyde Park, Leeds, LS6 1DY","DELUXE BILLS INCLUDED!! SUPERFAST 350MB BROADBAND, GREEN GAS & ELECTRICITY, WATER, TV LICENSE, CONTENTS INSURANCE, GARDENING AND MORE! Great value Hyde Park terrace with spacious double bedrooms throughout and a super price. Modern kitchen with breakfast bar opening out onto a spacious lounge are...",2643.0,610.0,today,"Sugarhouse Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/77k/76942/128706980/76942_31920890_IMG_00_0000_max_476x317.jpeg,5,house,"('53.8136449', '-1.5737087')",53.8136449,-1.5737087,,2606
3 bedroom terraced house,https://www.rightmove.co.uk/properties/128707712#/?channel=STU_LET,"St Anns Gardens, Burley, Leeds, LS4 2SW","DELUXE BILLS INCLUDED!! SUPERFAST 350MB BROADBAND, GREEN GAS & ELECTRICITY, WATER, TV LICENSE, CONTENTS INSURANCE, GARDENING AND MORE! Close to Headingley and the city with excellent transport links. 3 large double bedrooms and a spare bonus single bedroom! There is a spacious lounge with leather...",1625.0,375.0,today,"Sugarhouse Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/77k/76942/128706905/76942_31920881_IMG_00_0000_max_476x317.jpeg,3,house,"('53.7974185', '-1.5437941')",53.7974185,-1.5437941,,2606
5 bedroom house,https://www.rightmove.co.uk/properties/128705948#/?channel=STU_LET,"Burchett Place, Leeds","****SCROLL DOWN FOR VIDEO TOUR**** ***BILLS INCLUSIVE PROPERTY TO INCLUDE - GAS, ELECTRICITY, WATER, HIGH SPEED BROADBAND, TV LICENCE & CLEANER*** A lovely house 10-15 minutes walk from the City centre, Leeds university and also very close to supermarkets and amenities. This house is decora...",2687.0,620.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128706770/79285_S_014R74W2YGGL_IMG_00_0000_max_476x317.jpeg,5,house,"('53.8174808', '-1.5538555')",53.8174808,-1.5538555,,2606
4 bedroom house,https://www.rightmove.co.uk/properties/128705948#/?channel=STU_LET,"Blenheim Grove, Leeds","***SCROLL DOWN FOR VIDEO TOUR*** ***BILLS INCLUSIVE PROPERTY TO INCLUDE - GAS, ELECTRICITY, WATER, HIGH SPEED BROADBAND, TV LICENCE*** We are very pleased to offer this fantastic top floor, four bedroom apartment in this wonderful building. Situated right on the edge of the city centre & ex...",2808.0,648.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128706776/79285_S_014NGXRV79NN_IMG_00_0000_max_476x317.jpeg,4,house,"('53.8078185', '-1.5461848')",53.8078185,-1.5461848,,2606
5 bedroom house,https://www.rightmove.co.uk/properties/128706980#/?channel=STU_LET,"Brudenell View, Leeds","***CHECK OUT VIDEO TOUR*** ***BILLS INCLUSIVE PROPERTY TO INCLUDE - GAS, ELECTRICITY, WATER, HIGH SPEED BROADBAND, TV LICENCE & CLEANER*** This is a superb student house in the heart of central Hyde Park. All five bedrooms are large double rooms. Over four floors there is a stunning dining ...",3380.0,780.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128706761/79285_S_06845PLJX22K_IMG_00_0000_max_476x317.jpeg,5,house,"('53.8116019', '-1.5662196')",53.8116019,-1.5662196,,2606
5 bedroom house,https://www.rightmove.co.uk/properties/128706980#/?channel=STU_LET,"Blandford Gardens, Leeds","***SCROLL DOWN FOR VIDEO TOUR*** ***BILLS INCLUSIVE PROPERTY TO INCLUDE - GAS, ELECTRICITY, WATER, HIGH SPEED BROADBAND, TV LICENCE & CLEANER*** This is a fantastic property in a location ideal for anyone who wants to be a stone s throw from either campus. It s also right on the edge of the C...",3337.0,770.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128706746/79285_S_0LGO818R7PP7_IMG_00_0000_max_476x317.jpeg,5,house,"('53.8076743', '-1.5501774')",53.8076743,-1.5501774,,2606
5 bedroom house,https://www.rightmove.co.uk/properties/128706905#/?channel=STU_LET,"Blenheim Grove, Leeds","***CHECK OUT VIDEO TOUR *** ***BILLS INCLUSIVE PROPERTY TO INCLUDE - GAS, ELECTRICITY, WATER, HIGH SPEED BROADBAND, TV LICENCE*** We are very pleased to offer two amazing five bedroom apartments within this absolutely fabulous conversion, formerly belonging to the neighbouring church. Situa...",3315.0,765.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128706749/79285_S_03OGY68R88N3_IMG_00_0000_max_476x317.jpeg,5,house,"('53.8078185', '-1.5461848')",53.8078185,-1.5461848,,2606
3 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128706905#/?channel=STU_LET,"Eden Drive, Burley, Leeds, LS4 2TN","DELUXE BILLS INCLUDED!! SUPERFAST 350MB BROADBAND, GREEN GAS & ELECTRICITY, WATER, TV LICENSE, CONTENTS INSURANCE, GARDENING AND MORE! A lovely semi detached property with three double bedrooms and a good sized spare guest room / office. There`s a newly decorated lounge with modern seating and wa...",1638.0,378.0,today,"Sugarhouse Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/77k/76942/128706737/76942_31920874_IMG_00_0000_max_476x317.jpeg,3,house,"('53.8154374', '-1.5910957')",53.8154374,-1.5910957,,2606
4 bedroom detached house,https://www.rightmove.co.uk/properties/128706770#/?channel=STU_LET,"Becketts Park Drive, Headingley, Leeds, LS6 3PL","DELUXE BILLS INCLUDED!! SUPERFAST 350MB BROADBAND, GREEN GAS & ELECTRICITY, WATER, TV LICENSE, CONTENTS INSURANCE, GARDENING AND MORE! Huge detached property with large gardens and a spacious feel throughout! There are gardens surrounding the property and a private enclosed patio area. All bedroo...",2219.0,512.0,today,"Sugarhouse Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/77k/76942/128706644/76942_31920859_IMG_00_0000_max_476x317.jpeg,4,house,"('53.8248513', '-1.5844088')",53.8248513,-1.5844088,,2606
3 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128706770#/?channel=STU_LET,"Bainbrigge Road, Headingley, Leeds, LS6 3AD","DELUXE BILLS INCLUDED!! SUPERFAST 350MB BROADBAND, GREEN GAS & ELECTRICITY, WATER, TV LICENSE, CONTENTS INSURANCE, GARDENING AND MORE! Huge 3 bed property on a spacious corner plot! This house even has a spare smaller fourth room. More than your standard student house!",1755.0,405.0,today,"Sugarhouse Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/77k/76942/128706554/76942_31920847_IMG_00_0000_max_476x317.jpeg,3,house,"('53.8179969', '-1.5763981')",53.8179969,-1.5763981,,2606
2 bedroom apartment,https://www.rightmove.co.uk/properties/128706776#/?channel=STU_LET,"Block B, Victoria Riverside, Leeds City Centre",Large Two Bed ** Allocated Parking ** Brand New Development ** High Specification Finish throughout ** New furniture **,1150.0,265.0,today,"Smart Investment & Management, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/175k/174503/128705744/174503_103157000110_IMG_00_0000_max_476x317.jpeg,2,apartment,"('53.7974185', '-1.5437941')",53.7974185,-1.5437941,,2606
5 bedroom house,https://www.rightmove.co.uk/properties/128706776#/?channel=STU_LET,"Blenheim Grove, Leeds","***SCROLL DOWN FOR VIDEO TOUR*** ***BILLS INCLUSIVE PROPERTY TO INCLUDE - GAS, ELECTRICITY, WATER, HIGH SPEED BROADBAND, TV LICENCE*** We are very pleased to offer this amazing five bedroom apartment within this absolutely fabulous conversion, formerly belonging to the neighbouring church. ...",3337.0,770.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128705570/79285_S_014MK4X5ZX74_IMG_00_0000_max_476x317.jpeg,5,house,"('53.8078185', '-1.5461848')",53.8078185,-1.5461848,,2606
4 bedroom house,https://www.rightmove.co.uk/properties/128706761#/?channel=STU_LET,"Bennett Road, Leeds","****CHECK OUT THE VIDEO TOUR*** ***BILLS INCLUSIVE PROPERTY TO INCLUDE - GAS, ELECTRICITY, WATER, HIGH SPEED BROADBAND & TV LICENCE*** This fully furnished four bedroom student house is situated in arguably the most prime location in central Headingley with all of the bars, pubs, shops and re...",2340.0,540.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128705567/79285_S_05341YJ7WYJ1_IMG_00_0000_max_476x317.jpeg,4,house,"('53.8205378', '-1.5772267')",53.8205378,-1.5772267,,2606
4 bedroom house,https://www.rightmove.co.uk/properties/128706761#/?channel=STU_LET,"Ashville Road, Leeds","****SCROLL DOWN FOR VIDEO TOUR*** ***BILLS INCLUSIVE PROPERTY TO INCLUDE - GAS, ELECTRICITY, WATER, HIGH SPEED BROADBAND, TV LICENCE & CLEANER*** Brilliant location near the train station, as well as being directly across the road from a supermarket. The kitchen has been recently renovated ...",2253.0,520.0,today,"Stone House Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79285/128705561/79285_S_08GMWZ9PWP3O_IMG_00_0000_max_476x317.jpeg,4,house,"('53.8115928', '-1.5784205')",53.8115928,-1.5784205,,2606
