title,link,address,description,price,price_weekly,date,seller,image,bed,type,lat_lon,lat,lon,sq_ft,nres
1 bedroom flat,https://www.rightmove.co.uk/properties/128507741#/?channel=STU_LET,"Lancaster Road, Enfield, EN2","A well presented, refurbished one bedroom unfurnished first floor flat - EPC C",1150.0,265.0,27/10/2022,"Chamberlains, Enfield",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/19k/18497/128489873/18497_25493381_IMG_00_0000_max_476x317.jpeg,1,flat,"('51.6639576', '-0.080987')",51.6639576,-0.080987,,546
3 bedroom flat,https://www.rightmove.co.uk/properties/128403110#/?channel=STU_LET,Walworth Road,** Available 19th December **This recently redecorated three double bedroomed apartment is set on the first floor of this beautiful period conversion. Flooded with natural light this nbsp;property offers approximately 540 Sq. Ft. of living and entertaining space. nbsp;,2513.0,580.0,27/10/2022,"Black Katz, London Bridge",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/50k/49784/128486939/49784_38405_IMG_01_0000_max_476x317.jpeg,3,flat,"('51.4850412', '-0.0938005')",51.4850412,-0.0938005,(122,546
1 bedroom apartment,https://www.rightmove.co.uk/properties/128403110#/?channel=STU_LET,"Metcalfe Court, Teal Street, Greenwich, SE10","Located moments from the River Thames this 3rd floor apartment comes with a open plan reception, luxury kitchen, double bedroom and modern bathroom and balcony. Further benefits include a residents communal garden, 24 hour concierge services and onsite shops and pharmacy.",1550.0,358.0,27/10/2022,"1st Avenue, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/13k/12070/128473994/12070_25512007_IMG_00_0000_max_476x317.jpeg,1,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,(122,546
2 bedroom flat,https://www.rightmove.co.uk/properties/128314181#/?channel=STU_LET,"Marlborough House, 179-189 Finchley Road, London, NW3","With wooden flooring to open-plan reception room and kitchen with white emulsion walls. The kitchen is fitted to a high standard with high spec. integrated appliances, brushed chrome fixtures, under cabinet lighting, white worktops and white satin cabinets. This property comprises 2 large carp...",2300.0,531.0,27/10/2022,"John D Wood & Co, Docklands & City, Docklands & City",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/48k/47285/128465861/47285_25510864_IMG_00_0000_max_476x317.jpeg,2,flat,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
1 bedroom apartment,https://www.rightmove.co.uk/properties/128314181#/?channel=STU_LET,"Thomas Layton Way, Brentford, Middlesex, TW8",BRAND NEW! | Free Wi-Fi | Pet-friendly | Co-working space | Residents Lounge | Onsite Team | Zero-deposit option | Event calendar |Three Roof Terraces | 2-minute walk to Kew Bridge Station | Free Residents Gym Coming Soon,1775.0,410.0,27/10/2022,"Apo, Kew Bridge",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/81k/80388/128461331/80388_G760_IMG_00_0000_max_476x317.jpeg,1,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
2 bedroom apartment,https://www.rightmove.co.uk/properties/128396765#/?channel=STU_LET,"Binfield Road, Stockwell, SW4","A well presented and bright two bedroom flat located minutes away from Stockwell Station . The property is neutrally decorated and features large windows allowing for an abundance of natural light. Accommodation comprises; a large well proportioned reception room with wood floors, a modern kit...",1600.0,369.0,26/10/2022,"Alexander Charles & Browne, Forest Hill",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/207k/206588/128686799/206588_25509851_IMG_00_0000_max_476x317.jpeg,2,apartment,"('51.4732897', '-0.1244577')",51.4732897,-0.1244577,690,546
3 bedroom property,https://www.rightmove.co.uk/properties/128396765#/?channel=STU_LET,"Baker Street, London, NW1","We are delighted to offer this spacious 3 double bedroom apartment located in one of the most prestige parts of London. This newly constructed Park View Apartments in the capital’s famous Baker Street offer high-class, luxury living for the most discerning of residents.Bene...",7367.0,1700.0,26/10/2022,"The Chant Group, Bank",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/223k/222842/128442821/222842_25509673_IMG_00_0000_max_476x317.jpeg,3,property,"('51.5229657', '-0.1569841')",51.5229657,-0.1569841,690,546
3 bedroom property,https://www.rightmove.co.uk/properties/128491214#/?channel=STU_LET,"Westminster Bridge Road, London, SE1","We are delighted to bring you this stunning three double bedroom apartment situated moments from Waterloo Underground Station. Benefits include, three double bedrooms with ample storage, three modern bathrooms with floor-to-ceiling tiles, bright and spacious lounge, fully fi...",7150.0,1650.0,26/10/2022,"The Chant Group, Bank",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/223k/222842/128507906/222842_25509608_IMG_00_0000_max_476x317.jpeg,3,property,"('51.4983466', '-0.109594')",51.4983466,-0.109594,,546
1 bedroom apartment,https://www.rightmove.co.uk/properties/128491214#/?channel=STU_LET,"Bow Lane, London, EC4M","Smart and spacious 1-bedroom apartment in the heart of the city, EC4M. Includes electricity, gas, water and Hi Speed Wi Fi. Separate fully fitted kitchen. 1 min walk from Mansion House and 3 mins from Bank Station on the quaint Bow Lane. Available fully furnished from 27th December. ",4767.0,1100.0,26/10/2022,"Right Now Residential, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/239k/238769/128439932/238769_CalicoBSBS_IMG_00_0000_max_476x317.jpeg,1,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
5 bedroom apartment,https://www.rightmove.co.uk/properties/128489873#/?channel=STU_LET,"Park Road, St Johns Wood, London, NW8","Recently redecorated modern five double bedroom apartment in this prime residential portered St Johns Wood building. This second floor apartment offers some 2421sq ft and comprising 5 large bedrooms with 4 bathrooms and a guest W/C, and large reception room. The apartment also benefits from on s...",6283.0,1450.0,26/10/2022,"Pastor Real Estate, Mayfair",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/78k/77212/128440487/77212_MAL150030_L_IMG_00_0000_max_476x317.jpeg,5,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
2 bedroom flat,https://www.rightmove.co.uk/properties/128489873#/?channel=STU_LET,"Green Lanes, Palmers Green","This well sized 1st floor flat comprises of a 2 Double Bedrooms, large kitchen diner/reception, fully fitted bathroom, & kitchen is available To Let with Range Homes. Fully furnished , suits to professionals only .Close to all local amenities . Avaliable: - 08th Sept 2018",1500.0,346.0,26/10/2022,"Range Homes, Palmers Green",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/61k/60089/66337030/60089_101911000652_IMG_01_0000_max_476x317.jpg,2,flat,"('51.6303601', '-0.0969059')",51.6303601,-0.0969059,,546
2 bedroom detached house,https://www.rightmove.co.uk/properties/128486939#/?channel=STU_LET,"Colts Yard, E11",This  Unique Two Bedroom Detached Top Floor Maisonette In Leytonstone Is Available To Rent From The 5th December 2022.,1850.0,427.0,26/10/2022,"April, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/76k/75126/66860503/75126_20_IMG_01_0000_max_476x317.jpg,2,house,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,540,546
2 bedroom apartment,https://www.rightmove.co.uk/properties/128486939#/?channel=STU_LET,"Wilmot Street, Bethnal Green, E2","Located on a popular residential street in Bethnal Green is this large, lower ground floor, 2-bedroom apartment with the benefit of an enclosed, private rear garden.",2600.0,600.0,26/10/2022,"Peach Properties, Shoreditch",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/75k/74746/83294298/74746_102491002106_IMG_11_0000_max_476x317.jpeg,2,apartment,"('51.5255842', '-0.059182')",51.5255842,-0.059182,540,546
Studio flat,https://www.rightmove.co.uk/properties/128473994#/?channel=STU_LET,"Major Draper Street, London, SE18 6FE","Located on the prestigious Royal Arsenal Riverside development is this fantastic ground floor studio apartment, the development is rich in terms of venues, market and facilities. This property is well located for the Elizabeth Line (180 yards), Thames Clipper, DLR and Station, as well as Woolwich...",1550.0,358.0,26/10/2022,"Goodwin Ellis Property Services Ltd, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/81k/80121/128223881/80121_102269001845_IMG_00_0000_max_476x317.jpeg,studio,flat,"('51.4929179', '0.0706577')",51.4929179,0.0706577,,546
3 bedroom flat,https://www.rightmove.co.uk/properties/128473994#/?channel=STU_LET,"Maitland Court, Lancaster Terrace, London, W2","A student friendly beautifully presented 3 bedroom 3 bathroom apartment with balcony centrally located to Hyde Park, Lancaster Gate, Marble Arch and within easy reach of Notting Hill. Situated on the 4th floor with lift and secure porter service. ",4311.0,995.0,26/10/2022,"Chestertons Estate Agents, Hyde Park Lettings",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/45k/44510/127115552/44510_HEA174473_L_IMG_01_0000_max_476x317.jpeg,3,flat,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
1 bedroom apartment,https://www.rightmove.co.uk/properties/128465861#/?channel=STU_LET,"Yeoman Street, London, SE8 5ER","LettingaProperty are pleased to offer this modern styled studio 4th floor apartment to rent located in a popular area of Yeoman Street, Lewisham. 

The property is available from 15 Dec 2022 on a minimum 12 months tenancy and is let furnished.

 This immac...",1400.0,323.0,26/10/2022,"LettingaProperty.com, Nationwide - Lettings",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/81k/80105/76300295/80105_9312_IMG_00_0002_max_476x317.jpeg,1,apartment,"('51.491333', '-0.0393273')",51.491333,-0.0393273,,546
2 bedroom flat,https://www.rightmove.co.uk/properties/125755457#/?channel=STU_LET,"Strathmore Court, Park Road, Regents Park, NW8","This superb ground floor two bedroom apartment with a large private garden is set within a ported building opposite the stunning Regents Park in St John's Wood. The apartment comprises a large master bedroom with another good sized double bedroom, a brand new bespoke kitchen, spacious rece...",3987.0,920.0,05/08/2022,"Abacus Estates, Kensal Rise, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/64k/63858/125755457/63858_ABAC_016380_IMG_00_0000_max_476x317.jpeg,2,flat,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,""">896",546
2 bedroom apartment,https://www.rightmove.co.uk/properties/125755457#/?channel=STU_LET,"Thomas Layton Way, Brentford, Middlesex, TW8",BRAND NEW! | Free Wi-Fi | Pet-friendly | Co-working space | Residents Lounge | Onsite Team | Newly Furnished Apartments | Zero-deposit option | Event calendar |Three Roof Terraces | 2-minute walk to Kew Bridge Station | Free Residents Gym Coming Soon |,2300.0,531.0,26/10/2022,"Apo, Kew Bridge",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/81k/80388/128419064/80388_H605_IMG_01_0000_max_476x317.jpeg,2,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,""">896",546
4 bedroom flat,https://www.rightmove.co.uk/properties/128419064#/?channel=STU_LET,"Strathmore Court, Park Road, St Johns Wood, London, NW8","A newly redecorated four/five-bedroom apartment located in a prestigious mansion building offering fabulous views over Regents Park. QUOTE REF AR0255
",8428.0,1945.0,26/10/2022,"eXp UK, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/239k/238265/128418497/238265_L8257_IMG_00_0000_max_476x317.jpeg,4,flat,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,""">763",546
4 bedroom penthouse,https://www.rightmove.co.uk/properties/128419064#/?channel=STU_LET,"Strathmore Court, Park Road, St Johns Wood, London, NW8","A superb sixth-floor four-bedroom four-bathroom penthouse apartment in a prestigious mansion block offers fabulous views over Regents Park. QUOTE REF AR0255
",9100.0,2100.0,26/10/2022,"eXp UK, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/239k/238265/128417858/238265_L8253_IMG_00_0000_max_476x317.jpeg,4,penthouse,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,""">763",546
5 bedroom flat,https://www.rightmove.co.uk/properties/128418497#/?channel=STU_LET,"Strathmore Court, Park Road, St Johns Wood, London, NW8","A spacious four-bedroom apartment set over 2357 sq ft, located on the second floor of this prestigious mansion block, offering fabulous views over Regents Park. QUOTE REF AR0255
",8168.0,1885.0,26/10/2022,"eXp UK, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/239k/238265/128417213/238265_L8249_IMG_00_0000_max_476x317.jpeg,5,flat,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,""">2,386",546
2 bedroom flat,https://www.rightmove.co.uk/properties/128418497#/?channel=STU_LET,"Heyford Avenue, Vauxhall, SW8","Davis and Gibbs are delighted to present this stunning two double bedroom period conversion apartment, set back off South Lambeth Road this apartment is within easy reach of Vauxhall tube station. The apartment is in immaculate condition throughout and boasts; two double bedrooms, spacious living...",1998.0,461.0,26/10/2022,"Davis & Gibbs Ltd, Oval",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/214k/213929/128145416/213929_25479308_IMG_01_0001_max_476x317.jpeg,2,flat,"('51.4805137', '-0.1221828')",51.4805137,-0.1221828,""">2,386",546
2 bedroom flat,https://www.rightmove.co.uk/properties/128417858#/?channel=STU_LET,"Heyford Avenue, Vauxhall, SW8","Davis and Gibbs are delighted to present this stunning two double bedroom period conversion apartment, set back off South Lambeth Road this apartment is within easy reach of Vauxhall tube station. The apartment is in immaculate condition throughout and boasts; two double bedrooms, spacious living...",1998.0,461.0,26/10/2022,"Davis & Gibbs Ltd, Balham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/91k/90230/128145413/90230_25479308_IMG_01_0001_max_476x317.jpeg,2,flat,"('51.4805137', '-0.1221828')",51.4805137,-0.1221828,""">2,114",546
1 bedroom apartment,https://www.rightmove.co.uk/properties/128417858#/?channel=STU_LET,"Apartment  8, Vida House, 50-52 Trundleys Road, London",An unfurnished apartment offering excellent accommodation space and transport links into Central London,1495.0,345.0,26/10/2022,"Way of Life, Covering UK",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/240k/239966/126538694/239966_ARU-366610_IMG_00_0002_max_476x317.jpeg,1,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,""">2,114",546
1 bedroom apartment,https://www.rightmove.co.uk/properties/128417213#/?channel=STU_LET,"40 Lower Thames St, London, EC3R","Superior one bedroom apartment **ALL BILLS INCLUDED ** Situated within the award winning Cheval Calico House residence, this executive one bedroom apartment to rent offers the perfect location for those visiting and working in the City of London or students who need to be cl...",4767.0,1100.0,26/10/2022,"CBRE Residential, Docklands",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/37k/36789/85473174/36789_CAL190032_L_IMG_00_0000_max_476x317.jpeg,1,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,""">2,357",546
1 bedroom flat,https://www.rightmove.co.uk/properties/128417213#/?channel=STU_LET,"St. Anns Court, Sunningfields Road, London","S H Properties are pleased to offer this 1 Bedroom Ground Floor Flat. The property is in Good Condition and is Furnished, 1 Double bedroom, Spacious Lounge, Bathroom with combine WC, FULLY FITTED KITCHEN, Parking, Double Glazing,Gas Central Heating. Available 10th November 2022",1300.0,300.0,26/10/2022,"S.H.Properties, Hendon",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/42k/41106/128409800/41106_RL0710_IMG_06_0001_max_476x317.jpeg,1,flat,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,""">2,357",546
1 bedroom apartment,https://www.rightmove.co.uk/properties/128145416#/?channel=STU_LET,"Tavistock Street, London, WC2E","Exceptionally well located, being seconds away from the heart of Covent Garden is this 1 bed 1 bath, 451 sq ft (approx.) apartment, positioned on the second floor of the well know development, Siddons Court.",2249.0,519.0,25/10/2022,"TBA Property, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/132k/131029/128403836/131029_25504587_IMG_00_0000_max_476x317.jpeg,1,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
1 bedroom apartment,https://www.rightmove.co.uk/properties/128145416#/?channel=STU_LET,"Apt. 118, 8-18 Inverness Terrace, London",An exceptional studio apartment within close proximity of Hyde Park is available to let.,1950.0,450.0,25/10/2022,"Keller Williams Prime Properties, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/147k/146753/128402522/146753_Zmyers0000776033_IMG_00_0000_max_476x317.jpeg,1,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
Studio flat,https://www.rightmove.co.uk/properties/128145413#/?channel=STU_LET,Portnall Road,"Reference: 5522# A lovely, newly-refurbished studio flat in Queen's Park. The fully-furnished bed/living room comes with a double bed, sofa, table, and closets for storage, and an open-plan kitchen. The flat also comes with bedding, a toaster, a kettle, pots & pans, a cooker, a fridge, wardrob...",1684.0,389.0,25/10/2022,"Scraye, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/224k/223172/128635715/223172_6358023046104d00114453d2_IMG_07_0000_max_476x317.jpeg,studio,flat,"('51.5320772', '-0.2046476')",51.5320772,-0.2046476,,546
1 bedroom house share,https://www.rightmove.co.uk/properties/128145413#/?channel=STU_LET,"Martaban Road, London, N16","All bills included & free WiFi. Hawkes are pleased to offer this double room available in a stunning shared Victorian conversion in Martaban Road, N16. Ideally situated on a quiet residential street just minutes from Stoke Newington Overground Station and local amenities. Designed to an exce...",950.0,219.0,25/10/2022,"Hawkes Property Group, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/140k/139205/128400035/139205_102061000869_IMG_08_0000_max_476x317.jpeg,1,share,"('51.565091', '-0.0755757')",51.565091,-0.0755757,,546
4 bedroom flat,https://www.rightmove.co.uk/properties/126538694#/?channel=STU_LET,Camden High Street,"Spacious four bedroom flat in the heart of Camden. Located on Camden High Street the property has a mix of carpets and wood floors, open plan kitchen lounge, neutral decor and good storage space.",3878.0,895.0,25/10/2022,"Black Katz, Camden",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/18k/17888/127718822/17888_31909_IMG_00_0000_max_476x317.jpeg,4,flat,"('51.5383748', '-0.1421609')",51.5383748,-0.1421609,""">552",546
2 bedroom penthouse,https://www.rightmove.co.uk/properties/126538694#/?channel=STU_LET,"Lawrence House, City Road, Clerkenwell, London, EC1V","A spectacular two double bedroom two bathroom penthouse apartment, with a roof terrace and balcony , within this sought-after building with concierge and communal gym close to Old Street and Angel Stations.",3445.0,795.0,25/10/2022,"Victorstone, City Road",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/78k/77197/128645480/77197_VCT_VCT_LFSYCL_465_633192426_IMG_00_0000_max_476x317.jpeg,2,penthouse,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,""">552",546
4 bedroom flat,https://www.rightmove.co.uk/properties/85473174#/?channel=STU_LET,"Strathmore Court, NW8",Strathmore Court is a prestigious Art Deco Mansion block located in one of NW8's premier residential locations. This apartment has FOUR BEDROOMS AND FOUR BATHROOMS. This fifth-floor apartment is set over 2386 sq ft and benefits from ample storage space and comprises two reception rooms...,8428.0,1945.0,25/10/2022,"Fraser & Co, Baker Street",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/81k/80117/128396180/80117_BKS220064_L_IMG_00_0000_max_476x317.jpeg,4,flat,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
2 bedroom apartment,https://www.rightmove.co.uk/properties/85473174#/?channel=STU_LET,"Sequoia House 18, Quebec Way LONDON SE16 ","This property has two bedrooms, two bathrooms, one living room, one open kitchen and a balcony. The property is situated with easy access to Canary Wharf, Bermondsey and Greenwich, that has a variety of shops, bars and restaurants. ",3000.0,692.0,25/10/2022,"London Capital Homes, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/192k/191744/128392847/191744_RL3178_IMG_00_0000_max_476x317.jpeg,2,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
2 bedroom flat,https://www.rightmove.co.uk/properties/128409800#/?channel=STU_LET,"Ivy House, London, E1","Short term let available. Smart 2 bed 2 bath, 800 sq ft apartment available on floors 2. Brand new Development. Next door to the new Holiday Inn Hotel on Commercial Road. 5 minutes walk to Shadw... ** Property Reference: 1459802 **",3500.0,808.0,25/10/2022,"OpenRent, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96668/126613100/96668_145980207082022_IMG_00_0000_max_476x317.jpeg,2,flat,"('51.5130676', '0.0195899')",51.5130676,0.0195899,,546
2 bedroom apartment,https://www.rightmove.co.uk/properties/128409800#/?channel=STU_LET,"Fairbank House 13 Beaufort Square, Colindale NW9","Spacious fully fitted modern kitchen with built-in well-known appliances, double bedroom with spacious wardrobe, large private balcony, luxury bathroom, extra storage space, wooden flooring and double glazed windows. Council Tax band is E.",2300.0,531.0,25/10/2022,"London Capital Homes, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/192k/191744/128388038/191744_RL3183_IMG_00_0000_max_476x317.jpeg,2,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
1 bedroom apartment,https://www.rightmove.co.uk/properties/128403836#/?channel=STU_LET,"Coster Avenue, London, N4","Gorgeous one bedroom, one bathroom apartment situated within close reach of public transport and surrendered by nature ",2100.0,485.0,25/10/2022,"Celestial Globe, Westminster",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/238k/237452/128386364/237452_Woodburry_IMG_02_0000_max_476x317.jpeg,1,apartment,"('51.570054', '-0.0938538')",51.570054,-0.0938538,,546
3 bedroom flat,https://www.rightmove.co.uk/properties/128403836#/?channel=STU_LET,Congreve street,--Available 6th January 2023--Bright and airy this larger than average split level three double bedroomed apartment is situated on the second and third floors (Top) of this well maintained Mid-Century development.,2600.0,600.0,25/10/2022,"Black Katz, London Bridge",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/50k/49784/128342543/49784_36743_IMG_00_0000_max_476x317.jpeg,3,flat,"('51.4913899', '-0.0835643')",51.4913899,-0.0835643,,546
3 bedroom flat,https://www.rightmove.co.uk/properties/128402522#/?channel=STU_LET,Queensway,"Reference: 5237# Presenting a refurbished flat to rent in Paddington. The property is on Queensway and comprises 3 bedrooms, 1 bathroom and 1 WC. Available now, covering 1,073 sq. ft. in living space and situated on the fifth floor with a lift, this spacious property is currently furnished and ...",6500.0,1500.0,25/10/2022,"Scraye, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/224k/223172/127794533/223172_633ec042aef3c20012cfb13d_IMG_16_0000_max_476x317.jpeg,3,flat,"('51.5104729', '-0.1872329')",51.5104729,-0.1872329,,546
2 bedroom apartment,https://www.rightmove.co.uk/properties/128402522#/?channel=STU_LET,"Somerset Court, Lexham Gardens, Kensington, London, W8","A stunning two bedroom apartment apartment in Kensington close to Kensington High Street, Holland & Hyde Park, Kensington Palace, and Harrods.",4008.0,925.0,25/10/2022,"Victorstone, City Road",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/78k/77197/128381510/77197_VCT_VCT_LFSYCL_465_633192281_IMG_00_0000_max_476x317.jpeg,2,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
Studio apartment,https://www.rightmove.co.uk/properties/128635715#/?channel=STU_LET,"Tooley Street, London Bridge, London, SE1","We are delighted to present this exceptional, luxury studio apartment available to rent in a new secure development located within less than 2 minutes walk of London Bridge Station with a small communal roof terrace. The studio is finished to the highest specification with contemporary en-suite b...",1700.0,392.0,25/10/2022,"Reliable Homes, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/234k/233699/128379164/233699_101380003646_IMG_00_0000_max_476x317.jpeg,studio,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
3 bedroom flat,https://www.rightmove.co.uk/properties/127899713#/?channel=STU_LET,Tottenham Lane,"We are pleased to bring to the market this 1,326 square foot three nbsp;bedroom three nbsp;bathroom with a large terrace. The property benefits from a bespoke kitchen nbsp;and bathrooms, wood flooring throughout, internal mechanical ventilation system and under floor heating.",4199.0,969.0,10/10/2022,"Black Katz, Islington",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/18k/17882/127899713/17882_38472_IMG_00_0000_max_476x317.jpeg,3,flat,"('51.5866645', '-0.1122188')",51.5866645,-0.1122188,,546
2 bedroom apartment,https://www.rightmove.co.uk/properties/127899713#/?channel=STU_LET,"Portal Way, London, W3","We are delighted to bring you this selection of luxurious one and two-bedroom apartment in a stunning new development.Benefits include, one/two double bedrooms with ample storage, bright and spacious lounge with floor-to-ceiling windows, fully fitted kitchen with top of the range...",2850.0,658.0,25/10/2022,"The Chant Group, Bank",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/223k/222842/128377742/222842_25502982_IMG_00_0000_max_476x317.png,2,apartment,"('51.5222168', '-0.2606732')",51.5222168,-0.2606732,,546
House share,https://www.rightmove.co.uk/properties/128377742#/?channel=STU_LET,"Woodland Way, Mill Hill",(41WW-3) AVAILBLE NOW-ALL BILLS INCLUDED: Newly converted single room. Shared bathroom and communal kitchen with 2 other rooms. Refurbished to a very high standard and ideal for a single professional or student.,975.0,225.0,25/10/2022,"Concept Studio Apartments, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/77k/76442/128375396/76442_659_IMG_00_0000_max_476x317.jpeg,1,share,"('51.6117014', '-0.2461668')",51.6117014,-0.2461668,,546
Studio flat,https://www.rightmove.co.uk/properties/128377742#/?channel=STU_LET,"Fulham Palace Road, Hammersmith, London, W6","A bright and airy studio located in a beautiful red-brick period building in Hammersmith, W6. The property consists of a comfortable double bed, ample storage space, and a fully fitted open-plan kitchen. Tenants benefit from digital TV, free selected SKY TV channels, access to a communal garden, ...",1560.0,360.0,25/10/2022,"Interlet Sales and Lettings, Kensington",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/77k/76342/128374514/76342_ISL952055_IMG_00_0000_max_476x317.jpeg,studio,flat,"('51.4825595', '-0.2186534')",51.4825595,-0.2186534,,546
1 bedroom flat,https://www.rightmove.co.uk/properties/128375396#/?channel=STU_LET,"Westbourne Grove Terrace, London, W2","Spacious, bright 1st floor flat (with lift), own balcony, separate kitchen and ample storage. Close to Westbourne Grove and Queensway. Student Friendly. Available NOW",2080.0,480.0,25/10/2022,"Hellas-Helvetia, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/127k/126823/128663921/126823_3GrevilleLodge_IMG_00_0000_max_476x317.jpeg,1,flat,"('51.5162201', '-0.1903358')",51.5162201,-0.1903358,,546
1 bedroom flat,https://www.rightmove.co.uk/properties/128375396#/?channel=STU_LET,Coopers Close,--Available 14th November--Recently redecorated throughout this superbly located top floor (Third) one nbsp;bedroomed apartment is situated moments to Waterloo and The South Bank.(Includes heating and hot water).,1755.0,405.0,25/10/2022,"Black Katz, London Bridge",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/50k/49784/128373452/49784_38496_IMG_00_0000_max_476x317.jpeg,1,flat,"('51.5420665', '0.15787')",51.5420665,0.15787,,546
2 bedroom apartment,https://www.rightmove.co.uk/properties/128374514#/?channel=STU_LET,"Portal Way, London, W3","We are delighted to bring you this selection of luxurious one and two-bedroom apartment in a stunning new development.Benefits include, one/two double bedrooms with ample storage, bright and spacious lounge with floor-to-ceiling windows, fully fitted kitchen with top of the range...",3000.0,692.0,25/10/2022,"The Chant Group, Bank",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/223k/222842/128372489/222842_25502156_IMG_00_0000_max_476x317.png,2,apartment,"('51.5222168', '-0.2606732')",51.5222168,-0.2606732,,546
1 bedroom apartment,https://www.rightmove.co.uk/properties/128374514#/?channel=STU_LET," Portal Way, London , W3","We are delighted to bring you this selection of luxurious one and two-bedroom apartment in a stunning new development.Benefits include, one/two double bedrooms with ample storage, bright and spacious lounge with floor-to-ceiling windows, fully fitted kitchen with top of the range...",2167.0,500.0,25/10/2022,"The Chant Group, Bank",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/223k/222842/128371838/222842_25502048_IMG_00_0000_max_476x317.png,1,apartment,"('51.5222168', '-0.2606732')",51.5222168,-0.2606732,,546
