title,link,address,description,price,sq_ft,date,seller,image,bed,type,lat_lon,lat,lon,nres
17 bedroom hotel for sale,https://www.rightmove.co.uk/properties/127316456#/?channel=COM_BUY,"Oriel Road, Bootle",Lyons Estates are delighted to offer for sale this TENANTED - MIXED USE property which is FULLY LET.THE RESIDENTIAL FLAT CONVERSION WAS COMPLETED IN 2021 FOR SEVEN FLATS WITH THE GUEST HOUSE ALSO BENEFITING FROM A FACELIFT IN THE SAME YEAR.This FREEHOLD property consists of:SEVEN residential apar...,1100000.0,,,"LYONS ESTATES, Merseyside",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/240k/239237/128693927/239237_11763816_IMG_00_0000_max_476x317.jpeg,17,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Light industrial for sale,https://www.rightmove.co.uk/properties/127316456#/?channel=COM_BUY,"Unit 1 Stonebridge Park, Electric Avenue, Liverpool, L11 0EL",Unit 1 is a modern semi-detached steel portal-framed warehouse unit on a development of four self-contained units. The property is overlaid with profile sheet cladding and incorporates full height double-glazed sections on some elevations. A single electrically operated loading door provides leve...,1100000.0,19793,,"Avison Young (UK) Limited, Restructuring",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/246k/245036/124952279/245036_111742FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Land for sale,https://www.rightmove.co.uk/properties/89288614#/?channel=COM_BUY,"12 Sefton Park Road, Liverpool, Merseyside, L8 3SL","The subject property was built in 1860's and comprises a significant detached dwelling of traditional construction with stone facing and multi-pitch slate roof. Internally the property comprises a central entrance which leads to differing rooms used for lounges, wc's and kitchens. The first flo...",,52272,,"Eddisons Commercial Limited, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/185k/184034/116563070/184034_3005458FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Office for sale,https://www.rightmove.co.uk/properties/89288614#/?channel=COM_BUY,"REDUCED* HIGH QUALITY OFFICES*, Unit 5, Puma Court, Kings Business Park, Knowsley, Merseyside, L34 1PJ","The property comprises a well presented two storey office building providing a Total Net Internal Floor Area of approximately 6,212 ft sq (583.31 m sq). The building was constructed in 2006 to the following specification: Steel portal frame, with micro-rib clad elevations and a metal clad pitche...",900000.0,8175,,"Halls Commercial, Shrewsbury",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/60k/59304/83644459/59304_37785FH_IMG_01_0000_max_476x317.jpg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Land for sale,https://www.rightmove.co.uk/properties/56779804#/?channel=COM_BUY,"Highly Prominent Roadside Development Site, Central Square, Maghull","Known locally as The Square this retail development is the focus point of Maghull Town Centre with a convenience retail offering catering to an affluent, highly populated residential area just 8 miles outside Liverpool.  The retail properties have excellent roadside visibility and onsite car...",850000.0,29621,,"LCP, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/239k/238658/120832127/238658_2859_241_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Land for sale,https://www.rightmove.co.uk/properties/56779804#/?channel=COM_BUY,"Highly Prominent Roadside Development Site, Central Square, Maghull","Known locally as The Square this retail development is the focus point of Maghull Town Centre with a convenience retail offering catering to an affluent, highly populated residential area just 8 miles outside Liverpool.  The retail properties have excellent roadside visibility and onsite car...",850000.0,29621,,"LCP, Kingswinford Industrial",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95347/110506310/95347_2859_241_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Warehouse for sale,https://www.rightmove.co.uk/properties/114223859#/?channel=COM_BUY,"12 Juniper Street, Liverpool, Merseyside, L20 8EL","The property comprises a warehouse/factory built in the early 2000's being a single bay and of steel portal frame construction and built to the following specification. Lined profile clad roofing incorporating approx. 20% roof lights. Part block/part profile metal clad walls. Concrete floor.
...",,11001,,"Eddisons Commercial Limited, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/185k/184034/126318173/184034_3005906FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Commercial development for sale,https://www.rightmove.co.uk/properties/114223859#/?channel=COM_BUY,"Car Wash, 172 Picton Road, Wavertree, Liverpool, L15 4LL","Freehold. Busy location, situated on the B5178. Wealth of development opportunities. Available vacant or with tenant in situ. Rare to the market. Currently tenanted, achieving c. £38,880 pa",565000.0,,,"Christie & Co, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/164k/163172/125332850/163172_5613489-fh_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Land for sale,https://www.rightmove.co.uk/properties/85427586#/?channel=COM_BUY,"Estuary Boulevard, Speke, Liverpool, Lancashire, L24","The site provides a cleared site suitable suitable for industrial uses. It is well suited for use as open storage and yard or a development platform able to accommodate new commercial units. We can sell the land or deliver a turnkey, freehold design and build scheme adapted to your requirements...",550000.0,50094,,"LM6 Commercial Property Limited, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/153k/152831/123102842/152831_7641FH_IMG_12_0001_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Pub for sale,https://www.rightmove.co.uk/properties/85427586#/?channel=COM_BUY,"Blenheim Road, Liverpool, Merseyside, L18",MERSEYSIDE - BAR AND LIVE MUSIC VENUE,550000.0,,,"Sidney Phillips Limited, North West",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/224k/223103/119501786/223103_91434_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Office for sale,https://www.rightmove.co.uk/properties/128693927#/?channel=COM_BUY,"15b Tiger Court, Kings Business Park, Knowsley, Liverpool, L34 1BH","Kings Business Park is a modern business park with a unique opportunity to acquire Unit 15b Tiger Court is a premium specification office building with its own reception space, kitchen facilities, restrooms and meeting space as well as parking and cycle storage. The offices benefit from lots of n...",550000.0,4159,,"Avison Young (UK) Limited, Offices",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/57k/56478/85596657/56478_110838FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Office for sale,https://www.rightmove.co.uk/properties/128693927#/?channel=COM_BUY,"15a Tiger Court, Kings Business Park, Knowsley, L34 1BH","Tiger Court is modern business park and offers a unique opportunity to acquire a self contained, premium specification office building in a convenient location. Each unit has its own dedicated entrance, kitchen facilities, male, female and accessible restrooms, and meeting rooms. Unit 15a and 15...",550000.0,8318,,"Avison Young (UK) Limited, Offices",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/57k/56478/85596699/56478_110836FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Commercial property for sale,https://www.rightmove.co.uk/properties/124952279#/?channel=COM_BUY,"23 And 23a Chapel Lane, Formby, Merseyside, L37","Mid-terraced retail unit of brick construction under slate covered pitched roof. The ground floor benefits from a powder coated aluminium single glazed frontage to Chapel Lane, extending to the rear of the property by way of traditional brick construction under a flat roof, which in turn provides...",525000.0,,,"Fitton Estates.com, Southport",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/204k/203123/125360471/203123_1931_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
