title,link,address,description,price,price_weekly,date,seller,image,bed,type,lat_lon,lat,lon,sq_ft,nres
5 bedroom house share,https://www.rightmove.co.uk/properties/128572682#/?channel=STU_LET,"5 Bed - Garmoyle Road, Wavertree L15","Student house with 5 large bedrooms, fantastic bedroom furniture, a galley kitchen and a separate lounge with TV. Just off Smithdown Road in a popular student area. Good outdoor area with seating. Gas and Electric allowance Included. EPC=D60",2058.0,475.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572649/95329_SA54GR_IMG_00_0000_max_476x317.jpeg,5,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
6 bedroom house share,https://www.rightmove.co.uk/properties/128572682#/?channel=STU_LET,"6 Bed, Woodcroft Road, L15",A cool 6 bed house over 3 storeys with open plan kitchen/diner/lounge and 2 large shower rooms. Offers a built in speaker system. Situated in a great location just off Smithdown Road. Gas and Electric allowance Included. EPC = C,2912.0,672.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572643/95329_RT53WR_IMG_00_0000_max_476x317.jpeg,6,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
4 bedroom house share,https://www.rightmove.co.uk/properties/128572676#/?channel=STU_LET,"4 Bed - Crawford Avenue, Aigburth, L18",A large 4 bedroom property. Kitchen with a separate dining area and a large lounge. Close to bus routes. Gas and Electric allowance Included. EPC = D,1647.0,380.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572637/95329_RS12CA_IMG_00_0000_max_476x317.jpeg,4,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
7 bedroom house share,https://www.rightmove.co.uk/properties/128572676#/?channel=STU_LET,"7 Bed - Borrowdale Road, Wavertree, L15",A 7 bed student house with a large sociable open plan lounge dining and kitchen area and 2 bathrooms Gas and Electric allowance Included. EPC=E,3185.0,735.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572619/95329_PME29BR_IMG_00_0000_max_476x317.jpeg,7,share,"('53.3916655', '-2.9274914')",53.3916655,-2.9274914,,1888
5 bedroom house share,https://www.rightmove.co.uk/properties/128572667#/?channel=STU_LET,"5 Bed - Barrington Road, Wavertree, L15","A beautiful 5 bedroom student house done to a high standard, each spacious bedroom has a TV and an armchair. An open plan living area with 2 bathrooms and a utility room as well as a great back yard. Gas and Electric allowance Included. EPC=C",2817.0,650.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572607/95329_PM52BR_IMG_06_0000_max_476x317.jpeg,5,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
5 bedroom house share,https://www.rightmove.co.uk/properties/128572667#/?channel=STU_LET,"5 Bed - Garmoyle Road, Wavertree, L15",A fantastic student property done to a very high standard. Large sociable open plan kitchen and living area with 5 large bedrooms and 2 Bathrooms and a utility room stylishly decorated. Gas and Electric allowance Included. EPC=C,2817.0,650.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572598/95329_PM25GR_IMG_00_0000_max_476x317.jpeg,5,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
3 bedroom house share,https://www.rightmove.co.uk/properties/128572655#/?channel=STU_LET,"3 Bed - Thornes Road, Kensington, L6",A 3 Bedroom student house with large bedrooms. Has a large lounge/dining room with a separate kitchen. The house is 15 minutes walk from the hospital making it ideal for medical students. Gas and Electric allowance Included. EPC=C,1235.0,285.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572595/95329_NTG9TR_IMG_00_0000_max_476x317.jpeg,3,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
4 bedroom house share,https://www.rightmove.co.uk/properties/128572655#/?channel=STU_LET,"4 Bed - Garmoyle Road,Wavertree, L15","4 Bedroom house with large bedrooms, an open plan living area and 2 bathrooms, one is a wet room. Good house just off Smithdown Road, near to all amenities and bus routes. Gas and Electric allowance Included. EPC= C",1647.0,380.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572586/95329_NTG45GR_IMG_00_0000_max_476x317.jpeg,4,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
4 bedroom house share,https://www.rightmove.co.uk/properties/128572649#/?channel=STU_LET,"4 Bed - Bethel Grove, Wavertree, L17","A great student house in a modern development set over three floors with 3 large bedrooms(one of which is an en-suite) is having a facelift - full redec, new flooring where needed and new bedroom furniture Gas and Electric allowance Included. EPC=C",2080.0,480.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572577/95329_NTG17BG_IMG_00_0000_max_476x317.jpeg,4,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
4 bedroom terraced house,https://www.rightmove.co.uk/properties/128572649#/?channel=STU_LET,"Claremont Road, Liverpool, Merseyside, L15","£125pppw incl bills for academic year 2023/24. STUDENT LET. A modern and generous size 4 bed property on Claremont Road, just off Smithdown Road in Wavertree. This property features 4 large spacious bedrooms, a kitchen with open plan dining area, a modern bathroom and a spacious living area.",542.0,125.0,31/10/2022,"ARW Property Solutions, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/87k/86078/128572571/86078_1733_IMG_00_0000_max_476x317.jpeg,4,house,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
3 bedroom house share,https://www.rightmove.co.uk/properties/128572643#/?channel=STU_LET,"3 Bed, Avondale Road, L15",A homely 3 bedroom student house in a popular area just off Smithdown Road with a welcoming lounge and a separate kitchen. All good sized bedrooms Gas and Electric allowance Included. EPC=D,1287.0,297.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572559/95329_NJC118AR_IMG_00_0000_max_476x317.jpeg,3,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
4 bedroom house share,https://www.rightmove.co.uk/properties/128572643#/?channel=STU_LET,4 bed - Gainsborough Road L15,A 4 bed student house with anice open plan kitchen and living area. The property is located by the popular Smithdown Road area a short walk from all amenities and bus stops. Gas and Electric allowance Included. EPC=D63,1569.0,362.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572553/95329_NJC/4/GR_IMG_00_0000_max_476x317.jpeg,4,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
4 bedroom house share,https://www.rightmove.co.uk/properties/128572637#/?channel=STU_LET,"4 Bed - Thornycroft Road, Wavertree, L15","This great end terrace, two storey property has 4 good sized bedrooms, a large kitchen/dining area, separate good sized living room and outdoor space to the rear. Gas and Electric allowance Included. EPC=C",1811.0,418.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572541/95329_NAS44TR_IMG_00_0000_max_476x317.jpeg,4,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
4 bedroom flat,https://www.rightmove.co.uk/properties/128572637#/?channel=STU_LET,"4 Bed - Smithdown Road, Wavertree, L15","This 4 bedroom student property is over 3 storeys and includes 2 shower/bathrooms, a utility room, a fantastic open plan living room and kitchen area. Gas and Electric allowance Included. EPC=C",1811.0,418.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572523/95329_NAS136ASR_IMG_00_0000_max_476x317.jpeg,4,flat,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
8 bedroom house share,https://www.rightmove.co.uk/properties/128572619#/?channel=STU_LET,"8 Bed - Garmoyle Road, Wavertree, L15",A totally renovated large 8 bedroom property with two bathrooms in the centre of the Smithdown area close to the brookhouse and all bus routes. Utility Bills Included EPC=D,4697.0,1084.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572517/95329_NAS104GR_IMG_00_0000_max_476x317.jpeg,8,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
8 bedroom house share,https://www.rightmove.co.uk/properties/128572619#/?channel=STU_LET,"8 Bed - Ashfield, Wavertree, L15","A fantastic fully refurbished 8 bedroom student house with a large open plan kitchen/lounge, 3 bathrooms and a downstairs toilet. Each bedroom has been individually designed to make the best use of space. Gas and Electric allowance Included. EPC=D",4160.0,960.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572457/95329_MT78A_IMG_00_0000_max_476x317.jpeg,8,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
6 bedroom house share,https://www.rightmove.co.uk/properties/128572607#/?channel=STU_LET,"6 Bed - Portman Road, Wavertree, L15","A 6 bedroom student house,2 Bathrooms and an extra WC downstairs. Fully refurbished and decorated to a high standard. Set over 3 floors with great communal areas, close to Asda and all bus routes. Gas and Electric allowance Included. EPC=D",3250.0,750.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572481/95329_MT8PR_IMG_00_0000_max_476x317.jpeg,6,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
4 bedroom house share,https://www.rightmove.co.uk/properties/123981398#/?channel=STU_LET,"Grosvenor Road, Liverpool","AVAILABLE WITH ZERO DEPOSIT OPTION!! 4 Bedrooms, Including En-Suite Bedroom, Bills Included, Fibre Optic Broadband, Double Bedrooms, Fully Furnished, Newly Renovated, Ideal for Students/Professionals and just 1.5 miles from the City Centre!",1647.0,380.0,12/01/2022,"Mistoria Estate Agents, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/61k/60009/123981398/60009_10000034_MIST_IMG_00_0000_max_476x317.jpeg,4,share,"('53.4461752', '-2.9724009')",53.4461752,-2.9724009,,1888
4 bedroom house share,https://www.rightmove.co.uk/properties/123981398#/?channel=STU_LET,"4 Bed - Lidderdale Road, Wavertree, L15",A well presented 4 bedroom property with 2 bathrooms in an excellent location. Kitchen/diner and a separate lounge with wall mounted TV. Gas and Electric allowance Included. EPC=C,1820.0,420.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572448/95329_MT71LR_IMG_00_0000_max_476x317.jpeg,4,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
7 bedroom house share,https://www.rightmove.co.uk/properties/128572448#/?channel=STU_LET,"7 Bed - Ashfield, Wavertree, L15","A great 7 bedroom student house with a good sized kitchen and dining area and a large lounge. 2 bathrooms and a downstairs WC, all good sized bedrooms have fitted furniture. Gas and Electric allowance Included. EPC = C",3640.0,840.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572424/95329_MT54A_IMG_00_0000_max_476x317.jpeg,7,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
8 bedroom house share,https://www.rightmove.co.uk/properties/128572448#/?channel=STU_LET,"8 Bed - Ashfield, Wavertree, L15","A superb 8 bed student house with 3 bathrooms, a large kitchen with 2 oven/hobs and a large lounge. Good sized bedrooms all with fitted furniture. Gas and Electric allowance Included. EPC = D57",4160.0,960.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572403/95329_MT16A_IMG_00_0000_max_476x317.jpeg,8,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
5 bedroom house share,https://www.rightmove.co.uk/properties/128572424#/?channel=STU_LET,"5 Bed - Jubilee Drive, Kensington Fields L7","A lovely student house with 5 large bedrooms, 2 bathrooms and TVs in all rooms. Finished to a very high standard within walking distance to town and University Campus. Gas and Electric allowance Included. EPC=C",2492.0,575.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572382/95329_MT110JD_IMG_00_0000_max_476x317.jpeg,5,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
4 bedroom house share,https://www.rightmove.co.uk/properties/128572424#/?channel=STU_LET,"4 Bed - Claremont Road, Wavertree, L15",A well presented 4 bed student house with an open plan lounge/kitchen and wall mounted TV. A main bathroom and a downstairs WC off a utility room. Gas and Electric allowance Included. EPC=D67 ,2002.0,462.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572376/95329_MMG78CR_IMG_00_0000_max_476x317.jpeg,4,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
4 bedroom house share,https://www.rightmove.co.uk/properties/128572403#/?channel=STU_LET,"4 Bed - Barrington Road, Wavertree, L15","A great 4 bedroom property with an open plan kitchen/lounge and two bathrooms. Includes a video entry system. Very well kept and close to all Smithdown Road amenities, including bus routes to uni/town. Gas and Electric allowance Included. EPC=D",1820.0,420.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572379/95329_MT100BR_IMG_00_0000_max_476x317.jpeg,4,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
4 bedroom house share,https://www.rightmove.co.uk/properties/128572403#/?channel=STU_LET,"4 Bed - Thornycroft Road, L15","4 bed student house with a lounge and a separate kitchen/diner in a great location. Having a full redecoration, new flooring, new furniture in the lounge and bedrooms and a new bathroom. Gas and Electric allowance Included. EPC=D55",2089.0,482.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572370/95329_MMG56TR_IMG_00_0000_max_476x317.jpeg,4,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
3 bedroom house share,https://www.rightmove.co.uk/properties/128572382#/?channel=STU_LET,"3 Bed - Chetwynd Street, Aigburth, L1","3 Bed property with kitchen/diner and separate lounge. 2 large bedrooms and separate study/dressing room. Situated close to Aigburth Rd, train station and direct bus routes into the city. Gas and Electric allowance Included. EPC=D",1200.0,277.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572358/95329_MB3CS_IMG_00_0000_max_476x317.jpeg,3,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
5 bedroom house share,https://www.rightmove.co.uk/properties/128572382#/?channel=STU_LET,"5 Bed - Garmoyle Road, Wavertree, L15",5 bed student property with a large kitchen with a breakfast bar. A main bathroom and an extra WC in a great location not far from the brookhouse and the bus routes to uni. Gas and Electric allowance Included. EPC=C69,2037.0,470.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572355/95329_MB115GR_IMG_00_0000_max_476x317.jpeg,5,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
7 bedroom house share,https://www.rightmove.co.uk/properties/128572376#/?channel=STU_LET,"7 Bed - Garmoyle Road, Wavertree, L15","A large property with 7 good sized bedrooms. A large, bright and sociable kitchen/diner/lounge area. Two bathrooms. Gas and Electric allowance Included. EPC=C74",3185.0,735.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572343/95329_MB110GR_IMG_00_0000_max_476x317.jpeg,7,share,"('53.3942676', '-2.9324345')",53.3942676,-2.9324345,,1888
4 bedroom house share,https://www.rightmove.co.uk/properties/128572376#/?channel=STU_LET,"4 Bed - Garmoyle Road, Wavertree, L15","A great 4 bedroom, 2 bathroom house with an open plan kitchen/living/dining area and separate utility room. Gas and Electric allowance Included. EPC=C72",1768.0,408.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572349/95329_MB112GAR_IMG_00_0000_max_476x317.jpeg,4,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
4 bedroom house share,https://www.rightmove.co.uk/properties/128572379#/?channel=STU_LET,"4 Bed - Kenmare Road, Wavertree, L15",A lovely 4 bedroom house done to a high standard. Large sociable lounge with TV. A galley kitchen and a separate dining room. Gas and Electric allowance Included. EPC=D ,1768.0,408.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572337/95329_LR105KR_IMG_00_0000_max_476x317.jpeg,4,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
8 bedroom house share,https://www.rightmove.co.uk/properties/128572379#/?channel=STU_LET,"8 Bed, Ashfield, L15","A large 8 bedroom student house with open plan living, 3 bathrooms and a downstairs toilet. Fantastic bedrooms with fitted furniture all with TV's. Gas and Electric allowance Included. EPC=D ",4160.0,960.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572328/95329_LPS74ASH_IMG_00_0000_max_476x317.jpeg,8,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
3 bedroom house share,https://www.rightmove.co.uk/properties/128572370#/?channel=STU_LET,"3 Bed - Claremont Road, Wavertree, L15","Student house with 3 large bedrooms with a social lounge and kitchen. Property located just off Smithdown Road, close to Asda, and the Brookhouse pub, local bus routes. Gas and Electric allowance Included. EPC = D",1300.0,300.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572319/95329_LA95CR_IMG_00_0000_max_476x317.jpeg,3,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
4 bedroom house share,https://www.rightmove.co.uk/properties/128572370#/?channel=STU_LET,"4 Bed - Portman Road, L15","A beautiful and very homely 4 bedroom student house, with an open plan kitchen and living area. More of a home from home than a student house. Gas and Electric allowance Included. EPC=C",1699.0,392.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572322/95329_LG37PR_IMG_00_0000_max_476x317.jpeg,4,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
5 bedroom house share,https://www.rightmove.co.uk/properties/128572358#/?channel=STU_LET,"5 Bed - Egerton Road, Wavertree, L15","A 5 bed student property just off Smithdown Road close to Asda consisting of a large separate lounge, kitchen/dining room and two shower rooms. Gas and Electric allowance Included. EPC=C",2500.0,577.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572307/95329_KMG73ER_IMG_00_0000_max_476x317.jpeg,5,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
8 bedroom house share,https://www.rightmove.co.uk/properties/128572358#/?channel=STU_LET,"8 bed - Smithdown Road, Wavertree, L15","An 8 Bed flat over 3 storeys in the centre of Smithdown, with a large sociable kitchen and living area and 3 bathrooms and a small outside aera. Gas and Electric allowance Included. EPC = E",3640.0,840.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572313/95329_LA150aSR_IMG_00_0000_max_476x317.jpeg,8,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
4 bedroom house share,https://www.rightmove.co.uk/properties/128572355#/?channel=STU_LET,"4 Bed - Blantyre Road, Wavertree, L15",A well maintained 4 Bedroom student property with an open plan kitchen and lounge. A large bathroom and an extra WC under the stairs. Close to Asda and the main bus routes for Uni's Gas and Electric allowance Included. EPC=C71,1733.0,400.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572301/95329_KM63BR_IMG_00_0000_max_476x317.jpeg,4,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
4 bedroom house share,https://www.rightmove.co.uk/properties/128572355#/?channel=STU_LET,"4 Bed - Claremont Road, Wavertree, L15",Fantastic well presented 4 bedroom house with 2 bathrooms close to smithdown road. A lovely student house with a homely feel and a large open plan living area with a utility room. Gas and Electric allowance Included. EPC=D,1993.0,460.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572298/95329_JT50CR_IMG_00_0000_max_476x317.jpeg,4,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
6 bedroom house share,https://www.rightmove.co.uk/properties/128572343#/?channel=STU_LET,"6 Bed - Gresford Avenue, Wavertree, L17","A large 6 bedroom student house in a great location, with a fab basement lounge and a big kitchen/dining room. All bedrooms are spacious and there are 2 large bathrooms. Gas and Electric allowance Included. EPC = E",3640.0,840.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572283/95329_JT4GA_IMG_00_0000_max_476x317.jpeg,6,share,"('53.3911445', '-2.9320468')",53.3911445,-2.9320468,,1888
3 bedroom house share,https://www.rightmove.co.uk/properties/128572343#/?channel=STU_LET,"3 Bed - Brookdale Road, Wavertree,  L15","A wonderful 3 bedroom house with a homely feel. Great sociable living space, 3 large bedrooms and a utility room with a washer and dryer. Gas and Electric allowance Included. EPC = D",1820.0,420.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572274/95329_JT47BR_IMG_00_0000_max_476x317.jpeg,3,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
5 bedroom house share,https://www.rightmove.co.uk/properties/128572349#/?channel=STU_LET,"5 Bed - Barrington Road, Wavertree L15",A fantastic 5 bedroom student house tastefully decorated with a large kitchen/dining area and a great basement lounge in a popular location off Smithdown Road. Gas and Electric allowance Included. EPC=D ,3033.0,700.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572265/95329_JT3BR_IMG_00_0000_max_476x317.jpeg,5,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
5 bedroom house share,https://www.rightmove.co.uk/properties/128572349#/?channel=STU_LET,"5 Bed - Alderson Road, Wavertree, L15","A great 5 bedroom student house done with a fab an open plan sociable living area, large bedrooms and 2 bathrooms. Gas and Electric allowance Included. EPC=E",2817.0,650.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572247/95329_JT16AR_IMG_00_0000_max_476x317.jpeg,5,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
3 bedroom house share,https://www.rightmove.co.uk/properties/128572337#/?channel=STU_LET,"3 Bed - Alderson Road, Wavertree, L15","A fantastic 3 bedroom house with a homely feel. Great sociable living space, 3 large bedrooms and a utility room with a washer and dryer. Gas and Electric allowance Included. EPC = D",1690.0,390.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572238/95329_JT154AR_IMG_00_0000_max_476x317.jpeg,3,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
6 bedroom terraced house,https://www.rightmove.co.uk/properties/118531208#/?channel=STU_LET,110 Cranborne Road,BEAUTIFUL BRAND NEW 6 BEDROOM 5 BATHROOM ENSUITE STUDENT HOUSE! ONLY £140 PER PERSON PER WEEK! ALL BILLS INCLUSIVE! SUPER FAST WIFI!,607.0,140.0,21/10/2022,"BRIC Living, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/244k/243056/118531208/243056_110Cran_IMG_02_0001_max_476x317.jpeg,6,house,"('53.3987342', '-2.9388795')",53.3987342,-2.9388795,,1888
5 bedroom house share,https://www.rightmove.co.uk/properties/118531208#/?channel=STU_LET,"5 Bed - Salisbury Road, Wavertree, L15","A fantastic 5 bedroom house with an open plan kitchen with breakfast bar. Separate utility room, a large lounge and 2 bathrooms. A modern & stylish house. Gas and Electric allowance Included. EPC=C",2708.0,625.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572235/95329_JT12SR_IMG_00_0000_max_476x317.jpeg,5,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
5 bedroom house share,https://www.rightmove.co.uk/properties/128572235#/?channel=STU_LET,"5 Bed - Salisbury Road, Wavertree, L15","Lovely house with a large modern kitchen and breakfast bar. Benefits from a separate lounge and large bedrooms. Located just off Smithdown Road, walking distance to all amenities. Gas and Electric allowance Included. EPC=D",2015.0,465.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572211/95329_JPC18SR_IMG_00_0000_max_476x317.jpeg,5,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
8 bedroom house share,https://www.rightmove.co.uk/properties/128572235#/?channel=STU_LET,"8 Bed - Wellington Avneue, L15","A 8 bedroom student house being fully renovated to a high standard with a large lounge and separate large kitchen, 3 bathrooms and large bedrooms with tv's and armchairs. Gas and Electric allowance Included. EPC=D",4680.0,1080.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572199/95329_JM73WA_IMG_00_0000_max_476x317.jpeg,8,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
4 bedroom house share,https://www.rightmove.co.uk/properties/128572211#/?channel=STU_LET,"4 Bed - Barrington Road, Wavertree, L15",Great student house with 4 bedrooms with a sociable open plan lounge and kitchen with a TV. TVs in all bedrooms. A large bathroom and the added convenience of a downstairs toilet and utility area Gas and Electric allowance Included. EPC = C,1647.0,380.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572193/95329_JM68BR_IMG_00_0000_max_476x317.jpeg,4,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
6 bedroom house share,https://www.rightmove.co.uk/properties/128572211#/?channel=STU_LET,"6 Bed - Garmoyle Road, Wavertree, L15",A great 6 bedroom property with TV's in each bedroom. A sociable open plan kitchen/lounge area and 2 bathrooms in a great area. Gas and Electric allowance Included. EPC=D64,2340.0,540.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572187/95329_JM125GR_IMG_00_0000_max_476x317.jpeg,6,share,"('53.3942676', '-2.9324345')",53.3942676,-2.9324345,,1888
4 bedroom house share,https://www.rightmove.co.uk/properties/128572199#/?channel=STU_LET,"4 Bed - Brookdale Road, Wavertree, L15","A recently refurbished 4 bed student house with a Kitchen/dining area with table and chairs, a large lounge and 2 bathrooms tastefully decorated Gas and Electric allowance Included. EPC=C70",1907.0,440.0,31/10/2022,"MGM Letting Ltd, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95329/128572181/95329_JL50BR_IMG_00_0000_max_476x317.jpeg,4,share,"('53.4071991', '-2.99168')",53.4071991,-2.99168,,1888
