title,link,address,description,price,price_weekly,date,seller,image,bed,type,lat_lon,lat,lon,sq_ft,nres
3 bedroom flat,https://www.rightmove.co.uk/properties/128707997#/?channel=STU_LET,"Milner Road, Brighton","CLICK 3D TOUR LINK | THREE DOUBLES | MODERN OPEN PLAN LIVING AREA | BILLS INCLUDED OPTIONS AVAILABLE | ZERO DEPOSIT OPTION AVAILABLE | MONTHLY GARDENER INCL | CONTENTS INSURANCE INCL | COAPT REF: 6700524 This tastefully finished three double bedroom, furnished flat is in a superb location off...",1748.0,403.0,today,"Coapt, Brighton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/75k/74542/128707622/74542_6700524_IMG_00_0000_max_476x317.jpeg,3,flat,"('50.8399674', '-0.1174074')",50.8399674,-0.1174074,,490
3 bedroom flat,https://www.rightmove.co.uk/properties/128707907#/?channel=STU_LET,"Park Crescent Place, Brighton","THREE DOUBLE BEDROOMS | CLOSE TO CITY CENTRE & TRANSPORT LINKS | BILLS INCLUDED OPTIONS AVAILABLE | CONTENTS INSURANCE INCLUDED | COAPT REF: 8214347 This spacious, well-presented 3 bedroom student flat is located in Devonian Court, Park Crescent Place, extremely close to Lewes Road and its al...",1736.0,401.0,today,"Coapt, Brighton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/75k/74542/128707595/74542_8214347_IMG_00_0000_max_476x317.jpeg,3,flat,"('50.8330185', '-0.1297723')",50.8330185,-0.1297723,,490
1 bedroom house share,https://www.rightmove.co.uk/properties/128707907#/?channel=STU_LET,"Arundel Street, Brighton","A well sized double bedroom in a fantastic eight bedroom house. Recently refurbished throughout, this property is looking absolutely fantastic, as well as being situated in the ever popular Kemp Town area of Brighton. £800 inclusive of bills.",800.0,185.0,today,"Eightfold Property, Brighton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/41k/40823/128707448/40823_102756001430_IMG_00_0000_max_476x317.jpeg,1,share,"('50.816172', '-0.1064938')",50.816172,-0.1064938,,490
3 bedroom maisonette,https://www.rightmove.co.uk/properties/128707859#/?channel=STU_LET,"Trafalgar Lane, Brighton",THREE DOUBLES | STYLISH SEPARATE LIVING ROOM | EXCELLENT CENTRAL LOCATION | BILLS INCLUDED OPTIONS AVAILABLE | ZERO DEPOSIT OPTION AVAILABLE | CONTENTS INSURANCE INCL | COAPT REF: 6841008 This luxurious three double bedroom maisonette is in a fabulous location right in the heart of Brighton's ...,2204.0,509.0,today,"Coapt, Brighton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/75k/74542/128707268/74542_6841008_IMG_00_0000_max_476x317.jpeg,3,maisonette,"('50.8270519', '-0.1395906')",50.8270519,-0.1395906,,490
2 bedroom flat,https://www.rightmove.co.uk/properties/128707859#/?channel=STU_LET,"Preston Road, Brighton","CLICK 3D TOUR LINK | 2 DOUBLE BEDROOMS | BILLS INCL OPTION AVAILABLE | COAPT REF: 9159778 This great two bedroom first floor flat, is found in a terrific location, nestled in the heart of the London Road area - within walking distance to both London Road and Brighton train stations, this is an ...",1248.0,288.0,today,"Coapt, Brighton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/75k/74542/128707223/74542_9159778_IMG_00_0000_max_476x317.jpeg,2,flat,"('50.8460674', '-0.1515817')",50.8460674,-0.1515817,,490
2 bedroom house of multiple occupation,https://www.rightmove.co.uk/properties/128707838#/?channel=STU_LET,"Hollingdean Road, Brighton",CLICK LINK FOR 3D TOUR! | TWO DOUBLE BEDROOMS | SEPARATE LIVING ROOM | ZERO DEPOSIT OPTION AVAILABLE| CONTENTS INSURANCE INCL | BILLS INCL OPTION | COAPT REF: 6700994 This pleasant two double bedroom flat is situated just off of Lewes road. Right on the doorstep is a wide variety of local amenit...,1348.0,311.0,today,"Coapt, Brighton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/75k/74542/128707181/74542_6700994_IMG_00_0000_max_476x317.jpeg,2,occupation,"('50.8379545', '-0.1256423')",50.8379545,-0.1256423,,490
2 bedroom terraced house,https://www.rightmove.co.uk/properties/128707838#/?channel=STU_LET,"Upper Lewes Road, Brighton","TWO DOUBLE BEDROOMS | SEPARATE OFFICE SPACE/SPARE ROOM | GARDEN INCL OPTION | FANTASTIC LOCATION CLOSE TO SHOPS, BARS & RESTAURANTS | CONTENTS INSURANCE INCL | BILLS INCL OPTION | COAPT REF: 7189850 Around the corner from the bustling Lewes Road and in walking distance to local amenities, is t...",1408.0,325.0,today,"Coapt, Brighton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/75k/74542/128707016/74542_7189850_IMG_00_0000_max_476x317.jpeg,2,house,"('50.8367327', '-0.1250518')",50.8367327,-0.1250518,,490
2 bedroom flat,https://www.rightmove.co.uk/properties/128707784#/?channel=STU_LET,"Fleet Street, Brighton","CLICK 3D TOUR LINK | NEAR BRIGHTON TRAIN STATION | TWO DOUBLE BEDROOMS | TWO BATHROOMS | BALCONY | CONTENTS INSURANCE INCLUDED | COAPT REF: 6723221 This modern, trendy, two bedroom apartment is located within the ever more popular New England quarter of Brighton- only a few minutes walk from B...",1729.0,399.0,today,"Coapt, Brighton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/75k/74542/128706653/74542_6723221_IMG_00_0000_max_476x317.jpeg,2,flat,"('50.8303336', '-0.1391589')",50.8303336,-0.1391589,,490
2 bedroom house of multiple occupation,https://www.rightmove.co.uk/properties/128707784#/?channel=STU_LET,"Birdham Road, Brighton",CLICK LINK FOR 3D TOUR | TWO DOUBLE BEDROOMS | SEPARATE SPACIOUS LIVING ROOM | LARGE GARDEN PERFECT FOR SUMMER! | ZERO DEPOSIT OPTION | CONTENTS INSURANCE INCL | BILLS INCL OPTION | COAPT REF: 6698250 Spacious two bedroom house not far from Brighton and Sussex University. The property offers two...,1296.0,299.0,today,"Coapt, Brighton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/75k/74542/128706557/74542_6698250_IMG_00_0000_max_476x317.jpeg,2,occupation,"('50.8498549', '-0.1043958')",50.8498549,-0.1043958,,490
1 bedroom ground floor flat,https://www.rightmove.co.uk/properties/128707769#/?channel=STU_LET,"Clifton Road, Brighton, BN1","** 3D VIRTUAL TOUR AVAILABLE ** ** SPACIOUS // MODERN // CENTRAL ** A very spacious, stylish one bedroom apartment in this sought after area of Seven Dials. Close walking distance to Brighton Station, Brighton's famous seafront and the City Centre. Light and airy open plan kitchen/living room w...",1350.0,312.0,today,"Clarity, Brighton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/208k/207860/128434499/207860_103339000011_IMG_00_0000_max_476x317.jpeg,1,flat,"('50.8282818', '-0.1487138')",50.8282818,-0.1487138,,490
