title,link,address,description,price,price_weekly,date,seller,image,bed,type,lat_lon,lat,lon,sq_ft,nres
5 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128430374#/?channel=STU_LET,"Leeshall Crescent, Fallowfield","Modern 5 double bedrooms house available for NEXT ACADEMIC YEAR from,1st July 2022, Leeshall Crescent, Fallowfield, M14 6YA. This property consists of five spacious rooms. It has been specially developed with attention to the specific needs of Students. Rent: £113 per person per week Depos...",2448.0,565.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128426912/104428_104428-10617_IMG_00_0000_max_476x317.jpeg,5,house,"('53.4794892', '-2.2451148')",53.4794892,-2.2451148,,965
5 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128430374#/?channel=STU_LET,"Leeshall Crescent, Manchester M14 6YA","Superb 5-bedroom house, available for NEXT ACADEMIC YEAR, 1st July 2023, Lees Hall Crescent, Fallowfield, Manchester, M14 6YA. This superb house is well-presented and features a fully furnished, modern interior with five double bedrooms. It has been specially developed with attention to the sp...",2383.0,550.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128426780/104428_104428-11321_IMG_00_0000_max_476x317.png,5,house,"('53.4794892', '-2.2451148')",53.4794892,-2.2451148,,965
5 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128427779#/?channel=STU_LET,"Mauldeth Road, Manchester M20 4WF","Modern 5-bedroom house, available for NEXT ACADEMIC YEAR 2023, Mauldeth Road, Fallowfield, Manchester, M20 4WF This house is well-presented and features five fully furnished spacious rooms, two bathrooms, and a separate lounge area. £100 per person per week Bills package can be included",2275.0,525.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128426627/104428_104428-11326_IMG_00_0000_max_476x317.png,5,house,"('53.4336613', '-2.208947')",53.4336613,-2.208947,,965
5 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128427779#/?channel=STU_LET,"Lathom Road, Withington","**2023-2024** A well-presented 5-bedroom property with a MASSIVE GARDEN is available for the NEXT ACADEMIC YEAR 2022. Lathom Road, Manchester, M20 4NX. Bills can be included Rent: £105 per person per week Deposit: £525",2275.0,525.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128426594/104428_104428-10525_IMG_00_0000_max_476x317.jpeg,5,house,"('53.4336864', '-2.2187152')",53.4336864,-2.2187152,,965
5 bedroom flat,https://www.rightmove.co.uk/properties/128427659#/?channel=STU_LET,"Wilmslow Road, Fallowfield","Fallowfields Largest 5 Bedroom Duplex Apartment opposite friendship Inn Modern Newly refurbished 5 double bedrooms Duplex apartment available for the NEXT ACADEMIC YEAR 2023. Wilmslow Road, M14 6XQ £105 per person per week Bills can be included",2275.0,525.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128426396/104428_104428-10503_IMG_00_0000_max_476x317.jpeg,5,flat,"('53.4460494', '-2.2179605')",53.4460494,-2.2179605,,965
5 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128427659#/?channel=STU_LET,"Clifton Avenue, Fallowfield","Modern 5 bedroom house, available for NEXT ACADEMIC YEAR, Clifton Avenue, Fallowfield, Manchester, M14 6UD This house is well-presented and features five fully furnished spacious rooms, two bathrooms, and a separate lounge area. Rent: £110 per tenant Deposit: £550",2383.0,550.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128426348/104428_104428-10564_IMG_00_0000_max_476x317.jpeg,5,house,"('53.4394536', '-2.2180931')",53.4394536,-2.2180931,,965
5 bedroom property,https://www.rightmove.co.uk/properties/128427356#/?channel=STU_LET,"Edgeworth Drive, Manchester M14 6RU","Modern 5 double bedrooms house available for NEXT ACADEMIC YEAR from,1st July 2022, Edgeworth Drive, Fallowfield, M14 6RU. This House has been recently refurbished features five spacious rooms. It has been specially developed with attention to the specific needs of Students. Rent: £115 per ...",2492.0,575.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128426156/104428_104428-11314_IMG_00_0000_max_476x317.png,5,property,"('53.4371277', '-2.2113225')",53.4371277,-2.2113225,,965
6 bedroom terraced house,https://www.rightmove.co.uk/properties/128427356#/?channel=STU_LET,"Egerton Road , Fallowfield",**2023-2024A spacious and open six-bedroom property is now available £113 per week per person An all-inclusive bills package can be provided. Only one week's rent required to reserve the property,2938.0,678.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128425832/104428_104428-10598_IMG_00_0000_max_476x317.jpeg,6,house,"('53.438353', '-2.2162655')",53.438353,-2.2162655,,965
6 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128427212#/?channel=STU_LET,"Mauldeth Road, Manchester M20 4WF",**2023-2024** Cosy 6 bedroom house Rent: £105 per person per week Deposit; £525 Bills package can be offered Ideal location,2730.0,630.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128425763/104428_104428-11297_IMG_00_0000_max_476x317.png,6,house,"('53.4336613', '-2.208947')",53.4336613,-2.208947,,965
6 bedroom terraced house,https://www.rightmove.co.uk/properties/128427212#/?channel=STU_LET,"Cedar Grove, Fallowfield, Manchester","Modern 6 bedroom house, available for NEXT ACADEMIC YEAR, 1st July 2022 Cedar Grove, Fallowfield, Manchester, M14 6YF. This house is well presented and features four fully furnished bedrooms. It has been specially developed with attention to the specific needs of Students/Professionals. R...",2938.0,678.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128425658/104428_104428-10541_IMG_00_0000_max_476x317.jpeg,6,house,"('53.4390511', '-2.2139297')",53.4390511,-2.2139297,,965
