title,link,address,description,price,price_weekly,date,seller,image,bed,type,lat_lon,lat,lon,sq_ft,nres
2 bedroom flat,https://www.rightmove.co.uk/properties/128070677#/?channel=STU_LET,"Livingstone Place, Marchmont, Edinburgh, EH9","AT SANDSTONE UK WE CAN OFFER VIRTUAL VIEWINGS VIA ZOOM. A traditional 2 bedroom property, situated on the ground floor with a secure entry system.",1895.0,437.0,05/10/2022,"Sandstone UK Property Management Solutions Ltd, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/212k/211523/128070677/211523_P7089_IMG_00_0000_max_476x317.jpeg,2,flat,"('55.9533456', '-3.1883749')",55.9533456,-3.1883749,,28
1 bedroom flat,https://www.rightmove.co.uk/properties/128070677#/?channel=STU_LET,"Easter Dalry Wynd, Dalry, Edinburgh, EH11","Well presented furnished 1 bed flat on 2nd floor in popular area of Dalry. Lounge/Dining area, Double bedroom, Kitchen, Ensuite with bath WC. Private Parking. Double Glazing , Gas Central Heating. Professional and student. Pets Considered.
",1100.0,254.0,today,"Littlejohns ltd, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/225k/224552/128531096/224552_P1309_IMG_00_0000_max_476x317.jpeg,1,flat,"('55.944106', '-3.2209906')",55.944106,-3.2209906,,28
1 bedroom flat,https://www.rightmove.co.uk/properties/128531096#/?channel=STU_LET,"Caledonian Crescent, Dalry, Edinburgh, EH11","1 bedroom property in the popular Dalry area is offered fully furnished and comprises a bright modern lounge, fitted kitchen, 1 spacious double bedrooms and slick shower room. ",1055.0,243.0,today,"Sandstone UK Property Management Solutions Ltd, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/212k/211523/128496158/211523_P6623_IMG_00_0000_max_476x317.jpeg,1,flat,"('55.9425151', '-3.2179477')",55.9425151,-3.2179477,,28
5 bedroom flat,https://www.rightmove.co.uk/properties/128531096#/?channel=STU_LET,"Polwarth Crescent, Polwarth, Edinburgh, EH11","* AT SANDSTONE WE OFFER VIRTUAL VIEWINGS VIA ZOOM! *
This property is offered fully furnished and comprises of a stunning modern open plan kitchen/lounge, double bedrooms, a family bathroom and additional shower room.
",3880.0,895.0,today,"Sandstone UK Property Management Solutions Ltd, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/212k/211523/128496155/211523_P5801_IMG_00_0000_max_476x317.jpeg,5,flat,"('55.9375988', '-3.2166265')",55.9375988,-3.2166265,,28
1 bedroom flat,https://www.rightmove.co.uk/properties/128496158#/?channel=STU_LET,"Moncrieff Terrace, Marchmont, Edinburgh, EH9","This property is offered fully furnished and comprises of - Modern lounge
- Bright kitchen - Double bedroom
- Family bathroom",1185.0,273.0,today,"Sandstone UK Property Management Solutions Ltd, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/212k/211523/128496152/211523_P5093_IMG_00_0000_max_476x317.jpeg,1,flat,"('55.9533456', '-3.1883749')",55.9533456,-3.1883749,,28
1 bedroom flat,https://www.rightmove.co.uk/properties/128496158#/?channel=STU_LET,"Fountainbridge, Fountainbridge, Edinburgh, EH3","Fantastic 1 bedroom property in the popular Fountainbridge area, just a stones-throw from Edinburgh City Centre.",935.0,216.0,today,"Sandstone UK Property Management Solutions Ltd, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/212k/211523/128496149/211523_P841_IMG_00_0000_max_476x317.jpeg,1,flat,"('55.9430826', '-3.2098999')",55.9430826,-3.2098999,,28
1 bedroom flat,https://www.rightmove.co.uk/properties/128496155#/?channel=STU_LET,"Cowgatehead, Old Town, Edinburgh, EH1","UNIQUE and WONDERFULLY PRESENTED, 1 bedroom PLUS STUDY, FULLY FURNSIHED property located in the heart of the OLD TOWN. Available: 28/11/2022",1075.0,248.0,yesterday,"Umega Lettings, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153032/128485706/153032_P2652_IMG_00_0000_max_476x317.jpeg,1,flat,"('55.947807', '-3.1936273')",55.947807,-3.1936273,,28
2 bedroom flat,https://www.rightmove.co.uk/properties/128496155#/?channel=STU_LET,"Drybrough Crescent, Edinburgh, EH16",Stirling Property Shop are delighted to bring to market this beautiful modern two bedroom flat situated in the popular area of Craigmillar in Edinburgh. ,1100.0,254.0,yesterday,"The Stirling Property Shop, Stirling",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/227k/226616/128483414/226616_P274_IMG_00_0000_max_476x317.jpeg,2,flat,"('55.9533456', '-3.1883749')",55.9533456,-3.1883749,,28
2 bedroom flat,https://www.rightmove.co.uk/properties/128496152#/?channel=STU_LET,"Salamander Court, The Shore, Edinburgh, EH6","Deposit: £500 - Quite stunning two double bedroom flat in much sought after location. TO BOOK A VIEWING ONLINE, PLEASE FILL OUT THE CONTACT AGENT FORM ",1060.0,245.0,yesterday,"DJ Alexander, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/30k/29310/128475761/29310_MNG200157_L_IMG_00_0000_max_476x317.jpeg,2,flat,"('55.9533456', '-3.1883749')",55.9533456,-3.1883749,,28
1 bedroom flat,https://www.rightmove.co.uk/properties/128496152#/?channel=STU_LET,"Dunedin Street, Broughton, Edinburgh, EH7",A beautiful and spacious 1 double bedroom ground floor property in the Broughton area of Edinburgh within walking distance to the City Centre benefiting from double glazing and private parking space. Ava: 28/11/22,785.0,181.0,yesterday,"Umega Lettings, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153032/128468450/153032_P890_IMG_00_0000_max_476x317.jpeg,1,flat,"('55.9653876', '-3.1916243')",55.9653876,-3.1916243,,28
3 bedroom flat,https://www.rightmove.co.uk/properties/128496149#/?channel=STU_LET,"Queensferry Road, Ferry Road, Edinburgh, EH4","AT SANDSTONE WE CAN OFFER VIRTUAL VIEWINGS VIA ZOOM. This great property is offered fully furnished and comprises a bright lounge, fully fitted kitchen, 3 double bedrooms and family bathroom. ",2070.0,478.0,yesterday,"Sandstone UK Property Management Solutions Ltd, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/212k/211523/128453957/211523_P887_IMG_00_0000_max_476x317.jpeg,3,flat,"('55.9533456', '-3.1883749')",55.9533456,-3.1883749,,28
3 bedroom flat,https://www.rightmove.co.uk/properties/128496149#/?channel=STU_LET,"Lady Lawson Street, Tollcross, Edinburgh, EH3","AT SANDSTONE WE CAN OFFER VIRTUAL VIEWINGS VIA ZOOM. This fantastic HMO property in the heart of Tollcross is offered fully furnished and comprises a fully fitted kitchen, 3 double bedrooms and family bathroom.",2190.0,505.0,yesterday,"Sandstone UK Property Management Solutions Ltd, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/212k/211523/128453954/211523_P206_IMG_00_0000_max_476x317.jpeg,3,flat,"('55.9454902', '-3.2000756')",55.9454902,-3.2000756,,28
1 bedroom flat,https://www.rightmove.co.uk/properties/128485706#/?channel=STU_LET,"Ramsay Place, Portobello, Edinburgh, EH15","One bedroom, first floor, unfurnished flat situated in a tenement block. The property offers a lounge/kitchen, double bedroom and bathroom. The property benefits from electric heating and double glazing. No pets. ",825.0,190.0,26/10/2022,"Littlejohns ltd, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/225k/224552/128440682/224552_P1226_IMG_00_0000_max_476x317.jpeg,1,flat,"('55.9533456', '-3.1883749')",55.9533456,-3.1883749,,28
2 bedroom flat,https://www.rightmove.co.uk/properties/128485706#/?channel=STU_LET,"Oxford Street, Newington, Edinburgh, EH8","BOOK VIEWINGS ONLINE at Umega website! Beautiful, bright, fully furnished two-bedroom, top floor flat, located within the popular Newington area of Edinburgh. The communal stairwell is well maintained and gives you access to the communal garden.",1200.0,277.0,25/10/2022,"Umega Lettings, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153032/128394050/153032_P1696_IMG_00_0000_max_476x317.jpeg,2,flat,"('55.9400237', '-3.1776087')",55.9400237,-3.1776087,,28
1 bedroom flat,https://www.rightmove.co.uk/properties/128483414#/?channel=STU_LET, Saughton Mains Terrace Edinburgh EH11 3NX United Kingdom,"2240L – Saughton Mains Terrace, Edinburgh, EH11 3NX in Saughton Mains Terrace Edinburgh EH11 3NX United Kingdom",775.0,179.0,25/10/2022,"SouthSide Property Management, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/51k/50169/128367350/50169_2240LEDISMT_IMG_01_0000_max_476x317.jpeg,1,flat,"('55.9533456', '-3.1883749')",55.9533456,-3.1883749,,28
Parking,https://www.rightmove.co.uk/properties/128483414#/?channel=STU_LET,"Cadiz Street, Edinburgh, EH6","DEPOSIT £500. Well-presented and spacious recently decorated two double bedrooms furnished flat located within the Leith area. TO BOOK A VIEWING ONLINE, PLEASE FILL OUT THE CONTACT AGENT FORM.",1020.0,235.0,24/10/2022,"DJ Alexander, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/30k/29310/128360393/29310_HDO210087_L_IMG_00_0000_max_476x317.jpeg,nan,parking,"('55.9748825', '-3.164324')",55.9748825,-3.164324,,28
2 bedroom flat,https://www.rightmove.co.uk/properties/128475761#/?channel=STU_LET,"Lower Gilmore Bank, Fountainbridge, Edinburgh, EH3","Scenically positioned on the banks of the Union Canal, within an exclusive modern development. Comprises: Lounge/Kitchen, 2 Double Bedrooms (1 with Ensuite Shower) Bathroom with Shower. Professional & student. No pets",1795.0,414.0,24/10/2022,"Littlejohns ltd, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/225k/224552/128358743/224552_P1308_IMG_00_0000_max_476x317.jpeg,2,flat,"('55.9533456', '-3.1883749')",55.9533456,-3.1883749,,28
