title,link,address,description,price,sq_ft,date,seller,image,bed,type,lat_lon,lat,lon,nres
Commercial development for sale,https://www.rightmove.co.uk/properties/85519257#/?channel=COM_BUY,"Lilian Baylis House, 165 Broadhurst Gardens, London, NW6","Lilian Baylis House is a semi-detached building arranged over lower ground, first and second floor levels, and currently provides one of the key rehearsal venues for the ENO. Originally constructed in around 1910, it has been subsequently extended on several occasions.",11000000.0,29146,,"Lambert Smith Hampton, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/183k/182516/120025154/182516_2046735FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Retail property (high street) for sale,https://www.rightmove.co.uk/properties/85519257#/?channel=COM_BUY,"25 Newman St, London, W1T 1PN",Prime Fitzrovia Freehold Building FOR SALE,10250000.0,6750,,"Robert Irving Burns, Robert Irving Burns",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/208k/207110/127696961/207110_103281-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Pub for sale,https://www.rightmove.co.uk/properties/85519776#/?channel=COM_BUY,"Prince Of Wales, 150-151 Drury Lane, London, WC2B 5TD",An extremely rare opportunity to acquire a trophy public house investment in the Covent Garden district of Central London.,9750000.0,8112,,"Savills, Margaret Street - Licensed Leisure",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/226k/225521/127533473/225521_119214-1_IMG_12_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Office for sale,https://www.rightmove.co.uk/properties/85519776#/?channel=COM_BUY,"The Billiard Factory, 443-449 Holloway Road, Islington, London, N7 6LW",Three freehold warehouses refurbished to deliver a high-quality office environment on a 0.6 acre campus,9370000.0,22941,,"Strettons, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/109k/108718/128435306/108718_119847-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Office for sale,https://www.rightmove.co.uk/properties/127280450#/?channel=COM_BUY,"14 Wharf Road & 15 Micawber Street  (corner Building), London, N1 7EU","The corner property consists the ground and first floor of 14 Wharf Road & the offices on the
first floor of 15 Micawber Street.",9250000.0,10791,,"Pilcher London, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/77k/76308/108008726/76308_69587-1_IMG_06_0002_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Office for sale,https://www.rightmove.co.uk/properties/127280450#/?channel=COM_BUY,"73 Collier Street, Islington, London, Greater London","The property comprises a corner office building at the intersection of Collier Street and Northdown Street, just to the north of the Pentonville Road thoroughfare and within London's Knowledge Quarter. The property is of reinforced concrete construction and provides a total of 10,701 sq ft (NIA)...",9250000.0,10701,,"Gerald Eve, West End - Offices",,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Office for sale,https://www.rightmove.co.uk/properties/114653255#/?channel=COM_BUY,"94 White Lion Street, London, N1 9PF",Securely let office Freehold investment with future potential to increase massing,8750000.0,12834,,"Compton, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/236k/235154/127567163/235154_119437-1_IMG_01_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Office for sale,https://www.rightmove.co.uk/properties/114653255#/?channel=COM_BUY,"The Royle Building, 41 Wenlock Road, Hoxton, N1 7SG","Unique opportunity to buy this attractive self-contained ground floor office studio, which benefits from direct access on to Regent's Canal",8550000.0,11579,,"Compton, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/236k/235154/90470305/235154_63556-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Office for sale,https://www.rightmove.co.uk/properties/124524578#/?channel=COM_BUY,"8-20 Pocock Street, London, SE1 0BW",Modern open plan offices constructed in 2000 within 2 minute walk of Southwark Station.,8500000.0,13759,,"Avison Young (UK) Limited, London Markets",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/222k/221255/124471985/221255_99992-1_IMG_01_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Office for sale,https://www.rightmove.co.uk/properties/124524578#/?channel=COM_BUY,"31A Clerkenwell Close, Clerkenwell, EC1R 0AT",Modern mixed use office & residential Freehold investment,8250000.0,11814,,"Compton, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/236k/235154/124958219/235154_65201-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Commercial property for sale,https://www.rightmove.co.uk/properties/85696299#/?channel=COM_BUY,"Summit House, Hanger Lane, Ealing, London","The property was built in the 1980s and comprises a self-contained office laid out on lower ground, ground and three upper floors. It is of concrete framed construction with brick elevations, a flat roof and has metal-framed double-glazed casement windows throughout. The lower ground comprises ne...",8000000.0,41502,,"Gerald Eve, West End - OPRE",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/61k/60402/85890975/60402_25897FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Land for sale,https://www.rightmove.co.uk/properties/85696299#/?channel=COM_BUY,"Nile Lodge, Nile Lodge, Queens Walk, London",A site comprising an attractive red brick property dating back to the 1880's with grounds extending to approximately 1.18 acres.,7500000.0,,,"Savills, Margaret Street- Development",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/209k/208037/85888707/208037_B5E1F0C4-3493-4321-805B-68D59FEE669B_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Commercial property for sale,https://www.rightmove.co.uk/properties/120025154#/?channel=COM_BUY,"27 Edge Street W8, Edge Street, London",An exceptionally rare opportunity to acquire a substantial freehold building.,7000000.0,,,"Savills, Margaret Street - Investment",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/211k/210170/126880949/210170_F19AC670-A03C-4096-8038-74C85DE9CC61_IMG_06_0029_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Light industrial for sale,https://www.rightmove.co.uk/properties/127696373#/?channel=COM_BUY,"12 Sovereign Park, Coronation Road, Park Royal, NW10 7QP",Freehold For Sale - Warehouse/Storage centrally located Park Royal,970000.0,3501,,"Forest Real Estate, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/233k/232625/127696373/232625_104027-1_IMG_04_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
